node_id,x_um,y_um,sentaurus_holes_cm3,vela_holes_cm3,delta_log10_holes_decade,delta_psi_V,delta_phip_V,delta_phip_minus_psi_V,predicted_delta_log10_holes_decade,density_relation_residual_decade,minus_100mV_plateau
3047,3.5625,0.3125,797805858474270.8,807927096667264.0,0.005474952852161237,-0.0002158484998554533,-3.683770255435981e-05,0.00017901079730109348,0.003007249037258609,0.0024677038149026284,0
3048,3.515625,0.328125,1113734220941091.0,1126817454379120.2,0.005072001446385361,-0.0002082780074103563,-2.5217567003132935e-05,0.00018306044040722336,0.0030752800472075023,0.001996721399177859,0
3049,3.515625,0.34375,1911127235055870.2,1930096663598075.2,0.004289458427856543,-0.0001717253629871518,-1.8485109162136304e-05,0.0001532402538250155,0.002574322961142008,0.001715135466714535,0
3050,3.5625,0.328125,1113395332842755.6,1126454331107169.2,0.005064192691242834,-0.00020827970468395574,-2.5684044748452983e-05,0.00018259565993550275,0.0030674720789330106,0.0019967206123098235,0
3051,3.5625,0.34375,1910556167345853.2,1929485841543673.5,0.004281786304443435,-0.00017173603770614942,-1.8952407404460025e-05,0.0001527836303016894,0.0025666520235694415,0.0017151342808739934,0
3052,3.515625,0.359375,5925285742708124.0,5968536744432455.0,0.0031585731504734384,-0.00010687500831307872,-1.5627686774211114e-05,9.124732153886761e-05,0.0015328875352062922,0.0016256856152671462,0
3053,3.515625,0.375,3.963130357636198e+16,3.978819100802934e+16,0.0017158365169244927,-2.153046006486692e-05,-1.496683621660111e-05,6.563623848265809e-06,0.00011026402762412829,0.0016055724893003643,0
3054,3.5625,0.359375,5923779156598914.0,5966929486959863.0,0.0031520463906068983,-0.00010695440026226022,-1.6095474394406395e-05,9.085892586785382e-05,0.001526362775106112,0.0016256836155007864,0
3055,3.5625,0.375,3.9626172952760776e+16,3.978273798122614e+16,0.0017125386868723533,-2.180178422894752e-05,-1.5434840004879824e-05,6.366944224067694e-06,0.00010695995535901608,0.0016055787315133372,0
3056,3.421875,0.390625,1.5861937694557504e+17,1.5881632291484717e+17,0.0005388969085725495,2.536526799767902e-05,-1.3853751584025353e-05,-3.921901958170437e-05,-0.0006588505311270772,0.0011977474396996268,0
3057,3.421875,0.40625,2.8003200622371427e+17,2.8004364940207008e+17,1.8056732377766686e-05,3.943552892793356e-06,-1.38163442524597e-05,-1.7759897145253056e-05,-0.00029835314068816745,0.00031640987306593414,0
3058,3.46875,0.390625,1.5861333201546755e+17,1.5880992302139386e+17,0.0005379467233553616,2.491475302934809e-05,-1.4362889724783834e-05,-3.9277642754131925e-05,-0.000659835357078929,0.0011977820804342906,0
3059,3.46875,0.40625,2.8003013732525757e+17,2.8004166980648995e+17,1.788518150284477e-05,3.4455922031662034e-06,-1.4325500056311391e-05,-1.7771092259477594e-05,-0.00029854121032967136,0.0003164263918325161,0
3060,3.421875,0.4375,3.442436558803049e+17,3.4421694698129664e+17,-3.3696997081888046e-05,-4.349155893540457e-05,-1.3770769507148728e-05,2.9720789428255845e-05,0.0004992872873715885,-0.0005329842844534765,0
3061,3.46875,0.4375,3.442432774314381e+17,3.442165459057729e+17,-3.3725581948386446e-05,-4.399880629452069e-05,-1.4279945416029172e-05,2.9718860878491515e-05,0.0004992548891614831,-0.0005329804711098696,0
3062,3.421875,0.46875,3.0459404505802176e+17,3.0458453302342957e+17,-1.3562604740327645e-05,-4.7446099711856426e-05,-1.3742861173393628e-05,3.37032385384628e-05,0.0005661894878710223,-0.0005797520926113499,0
3063,3.421875,0.5,2.3008726086991965e+17,2.3008814776003926e+17,1.674020287837399e-06,-3.5425278339384914e-05,-1.372322697457129e-05,2.1702051364813624e-05,0.0003645784168180675,-0.0003629043965302301,0
3064,3.46875,0.46875,3.0459383171620294e+17,3.0458430904796685e+17,-1.357777632363233e-05,-4.795426610704201e-05,-1.4252047695340053e-05,3.3702218411701956e-05,0.0005661723504957037,-0.000579750126819336,0
3065,3.46875,0.5,2.300868183803318e+17,2.3008770087740346e+17,1.6657315538668025e-06,-3.593378982480466e-05,-1.4232418923620926e-05,2.1701370901183736e-05,0.00036456698553220807,-0.0003629012539783413,0
3066,3.515625,0.390625,1.586075528530667e+17,1.588038032106689e+17,0.0005370347129077327,2.448241750213631e-05,-1.4851486068057085e-05,-3.9333903570193396e-05,-0.000660780497190515,0.0011978152100982477,0
3067,3.515625,0.40625,2.8002834935789427e+17,2.8003977562738822e+17,1.7720579226962218e-05,2.9677126447413826e-06,-1.48141187567008e-05,-1.7781831401442183e-05,-0.00029872161997434584,0.00031644219920130807,0
3068,3.5625,0.390625,1.5860203917517808e+17,1.5879796319088957e+17,0.0005361608636969123,2.4068246600117416e-05,-1.5319556335602336e-05,-3.938780293571975e-05,-0.0006616859666791255,0.0011978468303760377,0
3069,3.5625,0.40625,2.8002664201148784e+17,2.8003796655300637e+17,1.7562923337938486e-05,2.5098990081295902e-06,-1.528221584590206e-05,-1.779211485403165e-05,-0.00029889437437444693,0.0003164572977123854,0
3070,3.515625,0.4375,3.4424291252112774e+17,3.4421615930792e+17,-3.375298067986118e-05,-4.448560164616033e-05,-1.4768590480995769e-05,2.9717011165164564e-05,0.0004992238153452355,-0.0005329767960250966,0
3071,3.5625,0.4375,3.4424256058012134e+17,3.4421578662061875e+17,-3.3779190633142785e-05,-4.495196000220414e-05,-1.5236719867472992e-05,2.9715240134731147e-05,0.0004991940633434224,-0.0005329732539765652,0
3072,3.515625,0.46875,3.0459361746583014e+17,3.045840846370174e+17,-1.3592273441224363e-05,-4.8441946378985357e-05,-1.474070802787164e-05,3.3701238351113716e-05,0.0005661558862024606,-0.000579748159643685,0
3073,3.515625,0.5,2.3008630255181504e+17,2.3008718133695152e+17,1.6587289312338964e-06,-3.642182537488825e-05,-1.4721088383629066e-05,2.1700736991259184e-05,0.00036455633631417734,-0.00036289760738294347,0
3074,3.5625,0.46875,3.0459340049715923e+17,3.045838579976576e+17,-1.3606072188923813e-05,-4.8909155938303694e-05,-1.520885706485231e-05,3.3700298873451384e-05,0.0005661401036723665,-0.0005797461758612903,0
3075,3.5625,0.5,2.3008569717597302e+17,2.3008657318326038e+17,1.653490031929731e-06,-3.6889421504815445e-05,-1.518924999677207e-05,2.1700171508043375e-05,0.00036454683661426,-0.00036289334658233026,0
3076,3.609375,0.28125,510901964397316.2,517322931214033.3,0.005424157143195129,-0.00019652505896633476,-8.722067636968145e-05,0.00010930438259665332,0.0018362328099072963,0.003587924333287833,0
3077,3.65625,0.28125,510769269713576.7,517180706880965.5,0.005417555238287593,-0.00019652529296881882,-8.761387789923969e-05,0.00010891141506957913,0.0018296312460056505,0.003587923992281942,0
3078,3.609375,0.3125,797576502862138.2,807681067484746.5,0.005467551998900832,-0.00021584913964883823,-3.727885537252451e-05,0.00017857028427631372,0.002999848744149805,0.002467703254751027,0
3079,3.65625,0.3125,797361261236533.2,807450136455968.1,0.005460580061105695,-0.00021584967267229693,-3.769437167100431e-05,0.00017815530100129262,0.0029928773319607034,0.0024677027291449913,0
3080,3.609375,0.328125,1113073987937877.8,1126109931377270.5,0.005056755021291276,-0.00020828126101901656,-2.61282946120156e-05,0.00018215296640700096,0.003060035154973902,0.0019967198663173734,0
3081,3.609375,0.34375,1910013458300218.5,1928905214807215.2,0.004274459833718128,-0.00017174617778425993,-1.9398599056863475e-05,0.00015234757872739646,0.0025593266795300986,0.0017151331541880293,0
3082,3.65625,0.328125,1112770617487338.0,1125784722426736.0,0.0050497010619321775,-0.0002082826662894166,-2.654955498104794e-05,0.00018173311130836867,0.0030529818997502723,0.001996719162181905,0
3083,3.65625,0.34375,1909499271658824.2,1928354964657196.0,0.004267483238015477,-0.00017175577350858617,-1.9823423086706704e-05,0.00015193235042187947,0.0025523511510098375,0.0017151320870056395,0
3084,3.609375,0.359375,5922345964871926.0,5965400150335231.0,0.0031458069079201554,-0.00010703025281189049,-1.654262788675087e-05,9.048762492513962e-05,0.0015201251938018266,0.0016256817141183288,0
3085,3.609375,0.375,3.962129020454166e+16,3.977754709416409e+16,0.0017093850449473578,-2.2061179294097233e-05,-1.588231410787344e-05,6.178865186223792e-06,0.00010380036658553405,0.0016055846783618237,0
3086,3.65625,0.359375,5920985984741885.0,5963948553435867.0,0.0031398553731607558,-0.00010710255877138808,-1.6969100118835456e-05,9.013345865255262e-05,0.001514175462286608,0.0016256799108741477,0
3087,3.65625,0.375,3.961665421879546e+16,3.977261721741309e+16,0.001706375574252739,-2.230864654950704e-05,-1.6309260895686073e-05,5.9993856538209656e-06,0.00010078524314514073,0.0016055903311075984,0
3088,3.703125,0.28125,510650512869626.06,517053495057416.3,0.0054117056902009365,-0.00019652544608456113,-8.796221554951966e-05,0.00010856323053504147,0.00182378200326687,0.0035879236869340667,0
3089,3.75,0.28125,510549920630763.4,516945878338142.9,0.0054068639885799154,-0.00019652549791976393,-8.82504611808832e-05,0.00010827503673888073,0.0018189405605767367,0.0035879234280031787,0
3090,3.703125,0.3125,797161484337951.1,807235760458200.1,0.005454085695371867,-0.0002158500800829577,-3.808133644878087e-05,0.00017776874363417683,0.0029863834540068,0.002467702241365067,0
3091,3.75,0.3125,796979559012091.4,807040509491489.2,0.005448152007360292,-0.0002158503333964945,-3.843477458442823e-05,0.00017741555881206628,0.002980450210133919,0.0024677017972263727,0
3092,3.703125,0.328125,1112486064554634.8,1125479616126252.1,0.005043054239176971,-0.00020828390164773225,-2.694641265776898e-05,0.00018133748898996327,0.0030463357373171677,0.001996718501859803,0
3093,3.703125,0.34375,1909013969097838.8,1927835488984216.0,0.004260864484662733,-0.00017176480657687954,-2.0226386968857923e-05,0.0001515384196080216,0.002545733404602463,0.00171513108006027,0
3094,3.75,0.328125,1112221838460352.5,1125196241621566.1,0.005036854675228715,-0.000208284939065162,-2.7316451488901272e-05,0.00018096848757626072,0.0030401367864000472,0.001996717888828668,0
3095,3.75,0.34375,1908558244624329.5,1927347547258686.0,0.004254617375086375,-0.00017177325011291655,-2.060664236125387e-05,0.00015116660775166268,0.002539487240326707,0.0017151301347596679,0
3096,3.703125,0.359375,5919699010537520.0,5962574502473762.0,0.0031341931915496585,-0.00010717130270632147,-1.737479198926639e-05,8.979651071705508e-05,0.00150851498610356,0.0016256782054460985,0
3097,3.703125,0.375,3.9612263323275704e+16,3.9767946666878216e+16,0.0017035103270351458,-2.2544180980910156e-05,-1.671567234373672e-05,5.828508637173435e-06,9.791463560888924e-05,0.0016055956914262566,0
3098,3.75,0.359375,5918484845954214.0,5961277829835108.0,0.0031288229663608206,-0.0001072364611369725,-1.7759525033800294e-05,8.94769361031722e-05,0.0015031463688781135,0.0016256765974827071,0
3099,3.75,0.375,3.960811511442535e+16,3.976353303842239e+16,0.001700789503984514,-2.2767771035048234e-05,-1.7101525085161384e-05,5.66624594988685e-06,9.518874243661968e-05,0.0016056007615478942,0
3100,3.609375,0.390625,1.5859679014518006e+17,1.5879240211343373e+17,0.0005353251543230709,2.367222832333482e-05,-1.576711407325071e-05,-3.943934239658553e-05,-0.0006625517915143099,0.0011978769458373807,0
3101,3.609375,0.40625,2.8002501473185088e+17,2.800362420264936e+17,1.741221001038699e-05,2.07213701636233e-06,-1.5729806096875798e-05,-1.7801943113238128e-05,-0.00029905948186227573,0.0003164716918726627,0
3102,3.65625,0.390625,1.5859180429856074e+17,1.587871184998299e+17,0.0005345275597297085,2.329435350079123e-05,-1.6194170406880204e-05,-3.9488523907671436e-05,-0.0006633780045366185,0.001197905564266327,0
3103,3.65625,0.40625,2.8002346667699645e+17,2.8003460120361312e+17,1.7268436064752884e-05,1.6544131445916932e-06,-1.6156903630992758e-05,-1.781131677558445e-05,-0.00029921695245897474,0.00031648538852372765,0
3104,3.609375,0.4375,3.4424222085418157e+17,3.442154270915959e+17,-3.380420939754011e-05,-4.539789745605649e-05,-1.5684349938149822e-05,2.971354751790667e-05,0.000499165628632262,-0.0005329698380298021,0
3105,3.65625,0.4375,3.4424189235836525e+17,3.442150797419119e+17,-3.3828029488745717e-05,-4.5823431929048475e-05,-1.6111498704951543e-05,2.971193322409693e-05,0.0004991385096898385,-0.0005329665391785842,0
3106,3.609375,0.46875,3.04593178524968e+17,3.045836268443301e+17,-1.3619173145519823e-05,-4.935591106591808e-05,-1.565651228452314e-05,3.369939878139494e-05,0.0005661249827913304,-0.0005797441559368502,0
3107,3.609375,0.5,2.3008498196380624e+17,2.300858560977814e+17,1.6499592344962116e-06,-3.7336584779557036e-05,-1.563692209416434e-05,2.1699662685392695e-05,0.000364538288769943,-0.0003628883295354468,0
3108,3.65625,0.46875,3.045929487024464e+17,3.045833883551146e+17,-1.3631540948095747e-05,-4.9782233204509474e-05,-1.60836944516074e-05,3.3698538752902074e-05,0.00056611053494854,-0.0005797420758966357,0
3109,3.65625,0.5,2.3008413209041642e+17,2.3008500556842307e+17,1.6487271627161041e-06,-3.7763363163578756e-05,-1.6064127579706877e-05,2.169923558387188e-05,0.0003645311137801845,-0.0003628823866174684,0
3110,3.703125,0.390625,1.5858707937742416e+17,1.5878211007865853e+17,0.00053376805829873,2.2934616038639e-05,-1.6600733424132486e-05,-3.9535349462771485e-05,-0.0006641646392403167,0.0011979326975390466,0
3111,3.703125,0.40625,2.8002199662443312e+17,2.8003304286223696e+17,1.713160238331002e-05,1.256714342590115e-06,-1.6563522032608802e-05,-1.7820236375198917e-05,-0.00029936679513750447,0.0003164983975208145,0
3112,3.75,0.390625,1.5858261203307165e+17,1.5877737349441008e+17,0.0005330466500036532,2.2593012923177724e-05,-1.698680717521217e-05,-3.9579820098389895e-05,-0.0006649117130379089,0.0011979583630415621,0
3113,3.75,0.40625,2.80020602798225e+17,2.8003156523622403e+17,1.7001724494693573e-05,8.790271569525387e-07,-1.6949674677135818e-05,-1.7828701834088356e-05,-0.00029950900858763727,0.00031651073308233083,0
3114,3.703125,0.4375,3.442415737869154e+17,3.4421474327734035e+17,-3.385063648097956e-05,-4.622858428532384e-05,-1.651818688097606e-05,2.9710397404347777e-05,0.0004991127090536105,-0.0005329633455345901,0
3115,3.75,0.4375,3.4424126334722214e+17,3.442144159349501e+17,-3.387199309969572e-05,-4.661338118339131e-05,-1.690443986546164e-05,2.970894131792967e-05,0.0004990882478783908,-0.0005329602409780865,0
3116,3.703125,0.46875,3.045927074163672e+17,3.045831389319664e+17,-1.3643154109637247e-05,-5.01881475335475e-05,-1.6490429291859954e-05,3.3697718241687546e-05,0.0005660967509668073,-0.0005797399050764445,0
3117,3.703125,0.5,2.300831165609658e+17,2.3008399065034397e+17,1.6498884325889749e-06,-3.8169779051633324e-05,-1.647089606515717e-05,2.1698882986476153e-05,0.0003645251904046406,-0.0003628753019720516,0
3118,3.75,0.46875,3.0459245003255014e+17,3.045828739987705e+17,-1.3653930043784963e-05,-5.057369041022719e-05,-1.6876750556282794e-05,3.3696939853944397e-05,0.0005660836746282484,-0.0005797376046720335,0
3119,3.75,0.5,2.300818971133474e+17,2.300827735073764e+17,1.654247338259817e-06,-3.8555904877501934e-05,-1.6857267709391444e-05,2.169863716811049e-05,0.00036452106083785117,-0.00036286681349959136,0
3120,3.046875,0.53125,1.5069507787294413e+17,1.507052877843264e+17,2.9423376219639216e-05,-1.8843763648634937e-05,-8.899432929587725e-06,9.944330719047212e-06,0.00016705740341872252,-0.0001376340271990833,0
3121,3.046875,0.5625,6.709626496387224e+16,6.7133976835911816e+16,0.00024402933557072493,-2.1866837301653952e-05,-8.891970276092565e-06,1.2974867025561387e-05,0.00021796817264351466,2.6061162927210264e-05,0
3122,3.09375,0.53125,1.506947594053861e+17,1.5070496043924022e+17,2.9397855555595536e-05,-1.95143400931741e-05,-9.571626696791569e-06,9.94271339638253e-06,0.00016703023359377549,-0.00013763237803817994,0
3123,3.09375,0.5625,6.709494457019628e+16,6.713263477179451e+16,0.00024389394618259488,-2.2530548306642917e-05,-9.563912340193603e-06,1.2966635966449314e-05,0.00021782989693633055,2.6064049246264334e-05,0
3124,3.046875,0.59375,5552809807743527.0,5568596627205575.0,0.0012329615367006914,-8.196533066168188e-05,-8.88829128886659e-06,7.307703937281529e-05,0.0012276402296000825,5.321307100608803e-06,0
3125,3.09375,0.59375,5552184288698551.0,5567960037323767.0,0.0012322367356576032,-8.259404638016887e-05,-9.560094180072198e-06,7.303395220009667e-05,0.001226916396956299,5.320338701304264e-06,0
3126,3.046875,0.625,28928915782282.98,29104379560092.87,0.0026261883711115744,-0.00016645706986406772,-8.886622835158065e-06,0.00015757044702890965,0.002647067005299589,-2.0878634188014385e-05,0
3127,3.09375,0.625,28922060529697.42,29097392136992.523,0.002624836252114795,-0.0001670483191550387,-9.558358563088731e-06,0.00015748996059194997,0.0026457148926689058,-2.0878640554110837e-05,0
3128,3.140625,0.53125,1.506942135317656e+17,1.5070440772593917e+17,2.937825170027339e-05,-2.016531206910921e-05,-1.0223928976538232e-05,9.941383092570977e-06,0.00016700788547334436,-0.00013762963377307098,0
3129,3.140625,0.5625,6.709260603987518e+16,6.713028110319329e+16,0.00024380450878957083,-2.3177092231430052e-05,-1.0216074732061209e-05,1.2961017499368843e-05,0.00021773551084357327,2.6068997945997562e-05,0
3130,3.1875,0.53125,1.506934244791905e+17,1.507036154025463e+17,2.9368979750729e-05,-2.0796635196940194e-05,-1.0856036280260106e-05,9.940598916680088e-06,0.00016699471189818312,-0.00013762573214745412,0
3131,3.1875,0.5625,6.7089134498837896e+16,6.712681041756458e+16,0.00024382265525313654,-2.3809772805138962e-05,-1.0848102646621172e-05,1.296167015851779e-05,0.00021774647503471103,2.607618021842551e-05,0
3132,3.140625,0.59375,5551070522263043.0,5566836202163974.0,0.0012316981143187936,-8.321417091844419e-05,-1.0212176366097836e-05,7.300199455234635e-05,0.00122637953210301,5.318582215783647e-06,0
3133,3.1875,0.59375,5549413594817454.0,5565176086196345.0,0.0012318165245353277,-8.385335658089854e-05,-1.084415559160501e-05,7.300920098929353e-05,0.0012265005949154114,5.315929619916296e-06,0
3134,3.140625,0.625,28909729367048.965,29084890708483.85,0.0026234100764658433,-0.00016761546591237408,-1.0210399777443868e-05,0.00015740506613493022,0.002644288728560426,-2.087865209458254e-05,0
3135,3.1875,0.625,28891368758651.5,29066443471718.55,0.002623777887597508,-0.0001682693135531821,-1.0842351900075542e-05,0.00015742696165310655,0.0026446565570766314,-2.0878669479123396e-05,0
3136,3.046875,0.640625,1185469889574.381,1194621825600.592,0.0033399174316287037,-0.00020896417704530101,-8.885922588519612e-06,0.0002000782544567814,0.0033611667405710364,-2.1249308942332748e-05,0
3137,3.046875,0.65625,37928003623.96406,38283957824.93751,0.004056845315453471,-0.0002515442948149982,-8.885275956882488e-06,0.0002426590188581157,0.004076492099053567,-1.96467836000953e-05,0
3138,3.09375,0.640625,1185119915316.8901,1194265454288.7722,0.0033385736670437124,-0.00020955589133386798,-9.557627636436195e-06,0.0001999982636974318,0.0033598229549577077,-2.1249287913995257e-05,0
3139,3.09375,0.65625,37914731717.07711,38270481791.056526,0.004055942351712368,-0.00025216221845103526,-9.556951378941747e-06,0.0002426052670720935,0.004075589108791508,-1.964675707913973e-05,0
3140,3.046875,0.671875,1044496804.9606315,1056044478.4662101,0.004775094348483961,-0.0002941585717997075,-8.884658964869452e-06,0.00028527391283483805,0.004792390809167815,-1.729646068385389e-05,0
3141,3.046875,0.6875,26577946.460067112,26916262.498571925,0.005493332848242667,-0.0003367668400745538,-8.884134120146214e-06,0.0003278827059544076,0.005508187029392761,-1.4854181150093966e-05,0
3142,3.09375,0.671875,1044079036.671301,1055623003.9964637,0.004775469782420596,-0.00029485256497374657,-9.556305705205048e-06,0.0002852962592685415,0.004792766212731478,-1.7296430310881523e-05,0
3143,3.09375,0.6875,26566153.63582256,26904521.780273553,0.0054965970952804135,-0.00033763279453336015,-9.555781614434267e-06,0.0003280770129189259,0.005511451242729555,-1.4854147449141347e-05,0
3144,3.046875,0.703125,657177.873806723,666642.743442379,0.006210223112856582,-0.00037931270549529383,-8.887411717228844e-06,0.000370425293778065,0.006222871049597402,-1.2647936740820508e-05,0
3145,3.046875,0.71875,16365.768683700458,16628.671931520475,0.006921156665713195,-0.0004217024834678451,-9.067596754119833e-06,0.0004126348867137253,0.006931961001894189,-1.0804336180994176e-05,0
3146,3.09375,0.703125,656863.4901557394,666337.9884348899,0.0062194498877513596,-0.00038053490900202824,-9.560380423101478e-06,0.00037097452857892677,0.006232097788157436,-1.2647900406076266e-05,0
3147,3.09375,0.71875,16357.57813602533,16621.12084571554,0.0069413036047019224,-0.00042363526143640584,-9.801101645279253e-06,0.0004138341597911266,0.006952107902873347,-1.0804298171424725e-05,0
3148,3.046875,0.75,24.342155759462376,24.664233553445086,0.005708587169686333,-0.0005055011942591836,-0.00016519796344938165,0.00034030323080980196,0.005716842663448211,-8.255493761878153e-06,0
3149,3.09375,0.75,24.298582348811614,24.57561447025849,0.004923449101516622,-0.0005108998271301513,-0.00021733307014948355,0.0002935667569806677,0.004931704459236282,-8.255357719659864e-06,0
3150,3.140625,0.640625,1184484600677.923,1193619248697.9998,0.0033363948688300425,-0.0002100782152373304,-1.0209649891290695e-05,0.0001998685653460397,0.003357644118550975,-2.1249249720932395e-05,0
3151,3.140625,0.65625,37890341444.720474,38245567444.16847,0.004052589982524196,-0.0002526146645381866,-1.0208954935975179e-05,0.00024240570960221142,0.004072236690846733,-1.964670832253681e-05,0
3152,3.1875,0.640625,1183538877648.2708,1192668431134.7637,0.0033371955353402906,-0.00021075781201096433,-1.084158923259082e-05,0.0001999162227783735,0.003358444728177125,-2.124919283683427e-05,0
3153,3.1875,0.65625,37854078221.2722,38209109885.48692,0.004054245325679812,-0.00025334512337404913,-1.0840881423224147e-05,0.00024250424195082498,0.004073891961450375,-1.964663577056283e-05,0
3154,3.140625,0.671875,1043297934.719295,1054820267.368687,0.0047701180903414,-0.00029518597840882954,-1.0208289643265367e-05,0.0002849776887655642,0.004787414463826822,-1.7296373485422255e-05,0
3155,3.140625,0.6875,26543536.20157512,26881062.33516719,0.005487647701048226,-0.0003377519981877519,-1.0207714601806472e-05,0.00032754428358594545,0.005502501783826078,-1.4854082777851323e-05,0
3156,3.1875,0.671875,1042140323.7266264,1053657963.9136271,0.00477345359481064,-0.00029601643805654554,-1.0840203637507706e-05,0.00028517623441903783,0.004790749884004054,-1.7296289193413986e-05,0
3157,3.1875,0.6875,26510251.597673886,26847763.265434984,0.005494260243174595,-0.0003387775447456498,-1.0839645809501697e-05,0.0003279378989361481,0.005509114230677293,-1.4853987502698104e-05,0
3158,3.140625,0.703125,656236.1959081526,665677.7221800751,0.0062038419156221734,-0.00038025633607285947,-1.0210898662377232e-05,0.00037004543741048224,0.006216489743481054,-1.2647827858880585e-05,0
3159,3.140625,0.71875,16340.224932689474,16602.4487576209,0.006914117937853984,-0.00042260531051474537,-1.0389421197909421e-05,0.00041221588931683595,0.0069249221554256715,-1.0804217571687771e-05,0
3160,3.1875,0.703125,655325.940982826,664774.190327499,0.006216789960434481,-0.0003816603727289092,-1.0844190717951285e-05,0.0003708161820109579,0.006229437682894195,-1.264772245971376e-05,0
3161,3.1875,0.71875,16315.654419324916,16578.408013129523,0.006938325920709028,-0.00042474120433455553,-1.108430703877783e-05,0.0004136568972957777,0.006949130024016222,-1.0804103307194071e-05,0
3162,3.140625,0.75,24.317855709399385,24.640198735813474,0.005718929077888449,-0.0005063245885357226,-0.0001654057453724933,0.0003409188431632293,0.005727184495812965,-8.255417924515722e-06,0
3163,3.1875,0.75,24.269798030388092,24.546776635434792,0.004928308528392595,-0.0005119658210259725,-0.00021810980507253053,0.000293856015953442,0.004936563796105951,-8.255267713356239e-06,0
3164,3.234375,0.53125,1.506923626366844e+17,1.5070255217979568e+17,2.9365209102573934e-05,-2.140784335274981e-05,-1.1467779659102284e-05,9.940063693647527e-06,0.0001669857205469705,-0.00013762051144439657,0
3165,3.234375,0.5625,6.708437198593214e+16,6.712205561556573e+16,0.00024388985133633526,-2.4424886585938665e-05,-1.1459800231428119e-05,1.2965086354510547e-05,0.00021780386460151476,2.6085986734820498e-05,0
3166,3.28125,0.53125,1.5069099021330352e+17,1.5070118215651853e+17,2.9372393217986332e-05,-2.1999158669017138e-05,-1.205906654255795e-05,9.940092126459188e-06,0.0001669861981971837,-0.00013761380497919737,0
3167,3.28125,0.5625,6.707813399090717e+16,6.711584258925905e+16,0.00024407409382916283,-2.5026355674750977e-05,-1.2051060330198204e-05,1.2975295344552773e-05,0.0002179753680858785,2.6098725743284323e-05,0
3168,3.234375,0.59375,5547136728700583.0,5562896876689740.0,0.0012321384686751018,-8.448440411529257e-05,-1.1455821522843301e-05,7.302858259244926e-05,0.0012268261915180149,5.312277157086933e-06,0
3169,3.28125,0.59375,5544153080805868.0,5559917930818777.0,0.0012331679005989186,-8.51372066688616e-05,-1.2047059159026041e-05,7.309014750983556e-05,0.0012278604366100997,5.307463988818905e-06,0
3170,3.234375,0.625,28866096908552.676,29041040225856.336,0.0026241030816001273,-0.00016890031863847632,-1.1453997927124426e-05,0.0001574463207113519,0.00264498177494141,-2.0878693341282607e-05,0
3171,3.28125,0.625,28833006838045.84,29007897674448.63,0.0026263198093554978,-0.0001696234957304643,-1.2045219266232365e-05,0.00015757827646423195,0.002647198534024058,-2.0878724668560184e-05,0
3172,3.328125,0.53125,1.506892551721687e+17,1.5069945188016346e+17,2.9386462822038608e-05,-2.2570274704758475e-05,-1.2629848736400717e-05,9.940425968357758e-06,0.0001669918064942429,-0.0001376053436722043,0
3173,3.328125,0.5625,6.707017068910452e+16,6.710791330110505e+16,0.00024432318705567164,-2.56109825233497e-05,-1.2621826561365346e-05,1.2989155961984356e-05,0.00021820821621043506,2.6114970845236574e-05,0
3174,3.375,0.53125,1.5068709427752013e+17,1.5069730024698925e+17,2.9413574857481313e-05,-2.31215187617706e-05,-1.3180104246668378e-05,9.94141451510222e-06,0.00016700841334863598,-0.00013759483849115468,0
3175,3.375,0.5625,6.706018320137283e+16,6.7097980257742056e+16,0.00024471195824997226,-2.618316266389531e-05,-1.3172072224398867e-05,1.3011090439496442e-05,0.00021857669921467558,2.6135259035296678e-05,0
3176,3.328125,0.59375,5540342920857441.0,5556113791834929.0,0.0012344853910359753,-8.578674659831531e-05,-1.2617807599868414e-05,7.31689389984469e-05,0.0012291840753617448,5.3013156742305525e-06,0
3177,3.375,0.59375,5535565784599527.0,5551350495127864.0,0.0012366319253721595,-8.646521231553406e-05,-1.3168037510391528e-05,7.329717480514253e-05,0.0012313383420989566,5.293583273202921e-06,0
3178,3.328125,0.625,28790747854417.355,28965538439959.723,0.002628659957583461,-0.0001703335322897903,-1.261595278678751e-05,0.0001577175795030028,0.002649538722077219,-2.087876449375801e-05,0
3179,3.375,0.625,28737832631393.98,28912599678770.152,0.0026331319215166494,-0.00017114995039124725,-1.316616787938596e-05,0.0001579837825118613,0.0026540107358002715,-2.0878814283622083e-05,0
3180,3.234375,0.640625,1182234768281.656,1191354276220.0667,0.0033372006604297203,-0.00021136974876490022,-1.1453225581714577e-05,0.00019991652318318565,0.003358449774755855,-2.124911432613459e-05,0
3181,3.234375,0.65625,37803933202.93158,38158429028.36572,0.004053499495535963,-0.00025391234705063326,-1.1452507684195368e-05,0.0002424598393664379,0.004073146030863153,-1.9646535327189595e-05,0
3182,3.28125,0.640625,1180528822792.7266,1189643678451.443,0.003340306267413405,-0.00021214582152973005,-1.2044438773783916e-05,0.00020010138275594613,0.003361555278896351,-2.1249011482945765e-05,0
3183,3.28125,0.65625,37738437064.67819,38092705201.75248,0.004057905810387255,-0.0002547658359457472,-1.2043712210862978e-05,0.00024272212373488422,0.004077552214324654,-1.9646403937399054e-05,0
3184,3.234375,0.671875,1040532420.726838,1052026636.5160896,0.004771119533811593,-0.00029648910762825054,-1.1451818505259226e-05,0.0002850372891229913,0.004788415705764154,-1.7296171952560675e-05,0
