id,mesh,branch,bias_V,contact,component,reference_delta_dex,candidate_delta_dex,error_dex,pass
P2,M1,forward,0.74,Cathode,hole,3.0486933847566274e-05,3.0487884889459438e-05,9.510418931634563e-10,True
P2,M1,forward,0.76,Anode,total,-1.1832860844604394e-05,-1.1835933982023656e-05,3.0731374192621293e-09,True
P2,M1,forward,0.76,Anode,electron,9.316527379717024e-06,9.315395713636736e-06,1.1316660802878899e-09,True
P2,M1,forward,0.76,Anode,hole,-6.0012338855795766e-05,-6.001839475886741e-05,6.055903071640833e-09,True
P2,M1,forward,0.76,Cathode,total,-1.1832860842964992e-05,-1.1835933982409397e-05,3.073139444404404e-09,True
P2,M1,forward,0.76,Cathode,electron,-3.07100300550468e-05,-3.07154878005091e-05,5.4577454623001235e-09,True
P2,M1,forward,0.76,Cathode,hole,3.1176873272423234e-05,3.117794824891715e-05,1.074976493914805e-09,True
P2,M1,forward,0.78,Anode,total,-6.926014883583854e-06,-6.929076135472371e-06,3.0612518885165586e-09,True
P2,M1,forward,0.78,Anode,electron,1.1191317348086605e-05,1.1190333232328178e-05,9.841157584262577e-10,True
P2,M1,forward,0.78,Anode,hole,-4.819776319137886e-05,-4.820402336305992e-05,6.260171681060113e-09,True
P2,M1,forward,0.78,Cathode,total,-6.926014882715946e-06,-6.929076158616599e-06,3.0612759006529337e-09,True
P2,M1,forward,0.78,Cathode,electron,-2.3706759542873278e-05,-2.371238567435121e-05,5.626131477931166e-09,True
P2,M1,forward,0.78,Cathode,hole,3.1305987803040664e-05,3.130735061146752e-05,1.3628084268583118e-09,True
P2,M1,forward,0.8,Anode,total,-2.6801134807931724e-06,-2.6826780042599747e-06,2.5645234668023324e-09,True
P2,M1,forward,0.8,Anode,electron,1.2631105094989e-05,1.2630483010871613e-05,6.220841173865945e-10,True
P2,M1,forward,0.8,Anode,hole,-3.7559057329820325e-05,-3.756452258982575e-05,5.46526000542606e-09,True
P2,M1,forward,0.8,Cathode,total,-2.6801134803110057e-06,-2.6826780068636752e-06,2.564526552669567e-09,True
P2,M1,forward,0.8,Cathode,electron,-1.7337692179833114e-05,-1.7342729215521288e-05,5.037035688173336e-09,True
P2,M1,forward,0.8,Cathode,hole,3.071361601968551e-05,3.071522564350905e-05,1.6096238235447052e-09,True
P2,M1,reverse,-0.1,Anode,total,-0.512728159427822,-0.5128007639077945,7.260447997248232e-05,True
P2,M1,reverse,-0.1,Anode,electron,3.308657539947666e-06,3.312213409815884e-06,3.5558698682178337e-09,True
P2,M1,reverse,-0.1,Anode,hole,-0.924140399549583,-0.924232702025555,9.23024759719171e-05,True
P2,M1,reverse,-0.1,Cathode,total,-0.5127281594278199,-0.5128007631329033,7.26037050834405e-05,True
P2,M1,reverse,-0.1,Cathode,electron,-0.6280451455959305,-0.6281252523991612,8.010680323067287e-05,True
P2,M1,reverse,-0.1,Cathode,hole,2.5147165174131813e-05,2.5154023845907833e-05,6.858671776019816e-09,True
P2,M1,reverse,-0.2,Anode,total,-0.6614298849379079,-0.661510574433403,8.068949549511206e-05,True
P2,M1,reverse,-0.2,Anode,electron,3.2833552149445935e-06,3.282143175185541e-06,1.2120397590523038e-09,True
P2,M1,reverse,-0.2,Anode,hole,-1.1057299950440855,-1.105825096983147,9.510193906137054e-05,True
P2,M1,reverse,-0.2,Cathode,total,-0.6614298849378976,-0.6615105744257337,8.06894878361275e-05,True
P2,M1,reverse,-0.2,Cathode,electron,-0.789568536884552,-0.7896549731596814,8.643627512938679e-05,True
P2,M1,reverse,-0.2,Cathode,hole,2.4934435521795882e-05,2.492572452532337e-05,8.71099647251319e-09,True
P2,M1,reverse,-0.3,Anode,total,-0.7661150248563546,-0.7661999396914972,8.491483514261322e-05,True
P2,M1,reverse,-0.3,Anode,electron,3.253717392820422e-06,3.253737766978492e-06,2.0374158069903417e-11,True
P2,M1,reverse,-0.3,Anode,hole,-1.2267202804025394,-1.2268166725142815,9.639211174206075e-05,True
P2,M1,reverse,-0.3,Cathode,total,-0.7661150248563534,-0.7661999396836482,8.491482729477973e-05,True
P2,M1,reverse,-0.3,Cathode,electron,-0.9008312152464997,-0.9009208122932193,8.959704671962498e-05,True
P2,M1,reverse,-0.3,Cathode,hole,2.4710755980142858e-05,2.4710011919633617e-05,7.440605092404455e-10,True
P2,M1,reverse,-0.4,Anode,total,-0.846103144639644,-0.8461919376513978,8.879301175379606e-05,True
P2,M1,reverse,-0.4,Anode,electron,3.2269940891853493e-06,3.226755528975359e-06,2.385602099901863e-10,True
P2,M1,reverse,-0.4,Anode,hole,-1.3164734048802906,-1.3165719589750513,9.855409476067223e-05,True
P2,M1,reverse,-0.4,Cathode,total,-0.8461031446396458,-0.8461919376431831,8.879300353736852e-05,True
P2,M1,reverse,-0.4,Cathode,electron,-0.9848292851439165,-0.9849221129158215,9.282777190500191e-05,True
P2,M1,reverse,-0.4,Cathode,hole,2.450779838615188e-05,2.4505092472521302e-05,2.705913630576801e-09,True
P2,M1,reverse,-0.5,Anode,total,-0.9104357325835363,-0.9105301353341366,9.440275060035308e-05,True
P2,M1,reverse,-0.5,Anode,electron,3.201345744597388e-06,3.20100563873943e-06,3.401058579578976e-10,True
P2,M1,reverse,-0.5,Anode,hole,-1.3873307025940047,-1.387433920719449,0.00010321812544433762,True
P2,M1,reverse,-0.5,Cathode,total,-0.9104357325835338,-0.9105301353256438,9.44027421099225e-05,True
P2,M1,reverse,-0.5,Cathode,electron,-1.0518708718342031,-1.0519689506206675,9.807878646439505e-05,True
P2,M1,reverse,-0.5,Cathode,hole,2.4313001341364007e-05,2.4309528811256744e-05,3.4725301072633123e-09,True
P2,M1,reverse,-0.6,Anode,total,-0.9639670434912595,-0.9640705881031123,0.00010354461185280162,True
P2,M1,reverse,-0.6,Anode,electron,3.1767882700516405e-06,3.176332124316828e-06,4.5614573481239507e-10,True
P2,M1,reverse,-0.6,Anode,hole,-1.4455402750430766,-1.4456522757199122,0.00011200067683558856,True
P2,M1,reverse,-0.6,Cathode,total,-0.963967043491256,-0.9640705880943696,0.00010354460311368108,True
P2,M1,reverse,-0.6,Cathode,electron,-1.1073592192297081,-1.1074663122092145,0.00010709297950639574,True
P2,M1,reverse,-0.6,Cathode,hole,2.4126488498369918e-05,2.412213966829949e-05,4.348830070428672e-09,True
P2,M1,reverse,-0.7,Anode,total,-1.009611861202465,-1.009729780946626,0.00011791974416097695,True
P2,M1,reverse,-0.7,Anode,electron,3.1531871588431547e-06,3.1526040394648496e-06,5.831193783051446e-10,True
P2,M1,reverse,-0.7,Anode,hole,-1.4947096494676693,-1.4948361682629574,0.00012651879528813303,True
P2,M1,reverse,-0.7,Cathode,total,-1.009611861202469,-1.009729780937717,0.0001179197352481065,True
P2,M1,reverse,-0.7,Cathode,electron,-1.1544865543613978,-1.154608099471866,0.00012154511046813532,True
P2,M1,reverse,-0.7,Cathode,hole,2.3947243415606857e-05,2.3941930046671614e-05,5.313368935242933e-09,True
P2,M1,reverse,-0.8,Anode,total,-1.0492572033130851,-1.04939619706967,0.00013899375658477098,True
P2,M1,reverse,-0.8,Anode,electron,3.1304111858135027e-06,3.129708839648092e-06,7.023461654108039e-10,True
P2,M1,reverse,-0.8,Anode,hole,-1.5371096761260328,-1.5372578626959348,0.00014818656990200907,True
P2,M1,reverse,-0.8,Cathode,total,-1.049257203313084,-1.0493961970605579,0.00013899374747383675,True
P2,M1,reverse,-0.8,Cathode,electron,-1.195295441969276,-1.1954383256530003,0.00014288368372428195,True
P2,M1,reverse,-0.8,Cathode,hole,2.377426478989517e-05,2.3768046730638995e-05,6.218059256174539e-09,True
P2,M1,reverse,-0.9,Anode,total,-1.0841933889483593,-1.0843611133265716,0.00016772437821233055,True
P2,M1,reverse,-0.9,Anode,electron,3.108352165511282e-06,3.1075495774158716e-06,8.025880954103454e-10,True
P2,M1,reverse,-0.9,Anode,hole,-1.5742607214395405,-1.5744386290022365,0.00017790756269597807,True
P2,M1,reverse,-0.9,Cathode,total,-1.0841933889483626,-1.0843611133172906,0.00016772436892797948,True
P2,M1,reverse,-0.9,Cathode,electron,-1.2311702505671867,-1.2313422966451137,0.00017204607792709048,True
P2,M1,reverse,-0.9,Cathode,hole,2.3606731890256988e-05,2.359975258926973e-05,6.979300987256686e-09,True
P2,M1,reverse,-1.0,Anode,total,-1.1153401968919185,-1.115544454624767,0.00020425773284848958,True
P2,M1,reverse,-1.0,Anode,electron,3.0869152088010744e-06,3.0860428649915133e-06,8.723438095610662e-10,True
P2,M1,reverse,-1.0,Anode,hole,-1.6072289103122723,-1.6074446622546013,0.00021575194232892336,True
P2,M1,reverse,-1.0,Cathode,total,-1.11534019689192,-1.1155444546153348,0.0002042577234147025,True
P2,M1,reverse,-1.0,Cathode,electron,-1.2630909987669647,-1.2633001463997793,0.00020914763281454363,True
P2,M1,reverse,-1.0,Cathode,hole,2.344392343601922e-05,2.3436414615703357e-05,7.508820315862557e-09,True
P2,M2,forward,0.02,Anode,total,-0.23847818213125524,-0.23852450397009103,4.632183883579444e-05,True
P2,M2,forward,0.02,Anode,electron,3.295184770402598e-06,3.3513446518523344e-06,5.615988144973642e-08,True
P2,M2,forward,0.02,Anode,hole,-0.5313439326177026,-0.5314215937072174,7.766108951479112e-05,True
P2,M2,forward,0.02,Cathode,total,-0.23847818213125524,-0.23852460664157185,4.6424510316611656e-05,True
P2,M2,forward,0.02,Cathode,electron,-0.3123666416583747,-0.31242299958787445,5.6357929499761816e-05,True
P2,M2,forward,0.02,Cathode,hole,2.552364109168486e-05,2.545106080005551e-05,7.258029162935281e-08,True
P2,M2,forward,0.04,Anode,total,-0.19278459924713096,-0.19282409012650145,3.9490879370496224e-05,True
P2,M2,forward,0.04,Anode,electron,3.374819630618766e-06,3.358097790335811e-06,1.6721840282954967e-08,True
P2,M2,forward,0.04,Anode,hole,-0.45208661250170984,-0.4521578782843582,7.126578264837757e-05,True
P2,M2,forward,0.04,Cathode,total,-0.19278459924713218,-0.1928240988497028,3.9499602570630676e-05,True
P2,M2,forward,0.04,Cathode,electron,-0.2562482032296735,-0.2562973130989772,4.9109869303676223e-05,True
P2,M2,forward,0.04,Cathode,hole,2.5508630479956116e-05,2.5502315108079604e-05,6.315371876511609e-09,True
P2,M2,forward,0.06,Anode,total,-0.15142892735218985,-0.15146128394332767,3.2356591137816526e-05,True
P2,M2,forward,0.06,Anode,electron,3.3524012152582004e-06,3.3649532022750124e-06,1.2551987016812014e-08,True
P2,M2,forward,0.06,Anode,hole,-0.37433954864351754,-0.3744032752985299,6.372665501236385e-05,True
P2,M2,forward,0.06,Cathode,total,-0.15142892735219404,-0.15146137353994957,3.244618775552488e-05,True
P2,M2,forward,0.06,Cathode,electron,-0.2042071001977885,-0.20424847808279906,4.137788501054618e-05,True
P2,M2,forward,0.06,Cathode,hole,2.5528662586202285e-05,2.5554314485653007e-05,2.5651899450722035e-08,True
P2,M2,forward,0.08,Anode,total,-0.11581164276665953,-0.11583707458140118,2.543181474164158e-05,True
P2,M2,forward,0.08,Anode,electron,3.3673094676457547e-06,3.3719488784007316e-06,4.639410754976928e-09,True
P2,M2,forward,0.08,Anode,hole,-0.30144930323433694,-0.30150460447341093,5.530123907399043e-05,True
P2,M2,forward,0.08,Cathode,total,-0.11581164276665953,-0.1158374447093954,2.5801942735867445e-05,True
P2,M2,forward,0.08,Cathode,electron,-0.15828939961190822,-0.1583231427417131,3.37431298048918e-05,True
P2,M2,forward,0.08,Cathode,hole,2.5619663745912013e-05,2.560715025134544e-05,1.2513494566572205e-08,True
P2,M2,forward,0.1,Anode,total,-0.08653359376064938,-0.0865521863530847,1.8592592435320854e-05,True
P2,M2,forward,0.1,Anode,electron,3.3852526341248695e-06,3.3791059724146366e-06,6.146661710232888e-09,True
P2,M2,forward,0.1,Anode,hole,-0.2362553011127078,-0.23630171618913398,4.64150764261928e-05,True
P2,M2,forward,0.1,Cathode,total,-0.08653359376064096,-0.08655345347239778,1.9859711756817222e-05,True
P2,M2,forward,0.1,Cathode,electron,-0.1196796153599102,-0.11970626093379579,2.664557388558364e-05,True
P2,M2,forward,0.1,Cathode,hole,2.56691299921281e-05,2.566072673292288e-05,8.40325920522069e-09,True
P2,M2,forward,0.12,Anode,total,-0.06342980030426217,-0.06344200707232214,1.2206768059977446e-05,True
P2,M2,forward,0.12,Anode,electron,3.387934600761005e-06,3.3863882997456388e-06,1.5463010153660638e-09,True
P2,M2,forward,0.12,Anode,hole,-0.18057871657736152,-0.18061637824707497,3.7661669713445756e-05,True
P2,M2,forward,0.12,Cathode,total,-0.06342980030425352,-0.06344473406191697,1.4933757663454506e-05,True
P2,M2,forward,0.12,Cathode,electron,-0.08859733401788197,-0.08861776240069259,2.0428382810619428e-05,True
P2,M2,forward,0.12,Cathode,hole,2.5718875825986855e-05,2.5714932100301482e-05,3.9437256853735135e-09,True
P2,M2,forward,0.14,Anode,total,-0.04580293277707776,-0.045810028229910094,7.09545283233276e-06,True
P2,M2,forward,0.14,Anode,electron,3.390322403319197e-06,3.393754968400769e-06,3.4325650815719317e-09,True
P2,M2,forward,0.14,Anode,hole,-0.13502861338069774,-0.13505821079769825,2.9597417000509774e-05,True
P2,M2,forward,0.14,Cathode,total,-0.04580293277708049,-0.04581398291090172,1.1050133821230435e-05,True
P2,M2,forward,0.14,Cathode,electron,-0.06448426639952486,-0.06449954323779805,1.527683827319548e-05,True
P2,M2,forward,0.14,Cathode,hole,2.5772334288896216e-05,2.577017119468428e-05,2.1630942119377162e-09,True
P2,M2,forward,0.16,Anode,total,-0.032706412834021106,-0.03271000259497465,3.589760953541521e-06,True
P2,M2,forward,0.16,Anode,electron,3.3997569305178034e-06,3.4011608785798172e-06,1.4039480620138501e-09,True
P2,M2,forward,0.16,Anode,hole,-0.09914576680224366,-0.09916837094363207,2.260414138841038e-05,True
P2,M2,forward,0.16,Cathode,total,-0.03270641283401451,-0.032714442563819494,8.029729804986951e-06,True
P2,M2,forward,0.16,Cathode,electron,-0.04632841187595523,-0.04633961610385707,1.120422790183706e-05,True
P2,M2,forward,0.16,Cathode,hole,2.582374455033308e-05,2.582648343484655e-05,2.738884513470537e-09,True
P2,M2,forward,0.18,Anode,total,-0.023168502511942808,-0.023170314391227242,1.8118792844343257e-06,True
P2,M2,forward,0.18,Anode,electron,3.408720302574396e-06,3.408553837912775e-06,1.6646466162115937e-10,True
P2,M2,forward,0.18,Anode,hole,-0.07175868508408186,-0.07177554702847509,1.6861944393237183e-05,True
P2,M2,forward,0.18,Cathode,total,-0.023168502511934162,-0.02317425473406947,5.752222135307905e-06,True
P2,M2,forward,0.18,Cathode,electron,-0.0329698251310128,-0.032977918585588684,8.093454575884562e-06,True
P2,M2,forward,0.18,Cathode,hole,2.588153196169272e-05,2.588373215737374e-05,2.200195681020974e-09,True
P2,M2,forward,0.2,Anode,total,-0.016322806411774405,-0.0162472007402147,7.560567155970657e-05,True
P2,M2,forward,0.2,Anode,electron,3.4171659788371287e-06,0.00011806733122780456,0.00011465016524896743,True
P2,M2,forward,0.2,Anode,hole,-0.05137746030878465,-0.05138980623777432,1.2345928989666854e-05,True
P2,M2,forward,0.2,Cathode,total,-0.016322806411774405,-0.016326889157325723,4.082745551317601e-06,True
P2,M2,forward,0.2,Cathode,electron,-0.023308277219312383,-0.02331405829834053,5.78107902814845e-06,True
P2,M2,forward,0.2,Cathode,hole,2.594272040439247e-05,2.5943161883874607e-05,4.4147948213564114e-10,True
P2,M2,forward,0.22,Anode,total,-0.011459894587949238,-0.011460639211259088,7.446233098503535e-07,True
P2,M2,forward,0.22,Anode,electron,3.425357424540562e-06,3.536389792461349e-06,1.1103236792078714e-07,True
P2,M2,forward,0.22,Anode,hole,-0.03650099168094226,-0.03650990020680146,8.908525859205318e-06,True
P2,M2,forward,0.22,Cathode,total,-0.011459894587938446,-0.011462774152951551,2.8795650131047817e-06,True
P2,M2,forward,0.22,Cathode,electron,-0.016406601747808797,-0.016410698042300623,4.096294491825331e-06,True
P2,M2,forward,0.22,Cathode,hole,2.6001738310796693e-05,2.600138891248021e-05,3.493983164824918e-10,True
P2,M2,forward,0.24,Anode,total,-0.008029950283336,-0.008030549030005765,5.987466697651711e-07,True
P2,M2,forward,0.24,Anode,electron,3.432697291675407e-06,3.432058130356667e-06,6.391613187398861e-10,True
P2,M2,forward,0.24,Anode,hole,-0.02579706184813588,-0.025803423391829207,6.361543693326338e-06,True
P2,M2,forward,0.24,Cathode,total,-0.008029950283337278,-0.00803197228516136,2.0220018240816456e-06,True
P2,M2,forward,0.24,Cathode,electron,-0.011519022732948353,-0.011521908467863265,2.8857349149112588e-06,True
P2,M2,forward,0.24,Cathode,hole,2.6062940178767845e-05,2.6061947304883598e-05,9.92873884247714e-10,True
P2,M2,forward,0.26,Anode,total,-0.00562215411994676,-0.005546858531235473,7.529558871128671e-05,True
P2,M2,forward,0.26,Anode,electron,3.4387895745354554e-06,0.00011381151479934318,0.00011037272522480773,True
P2,M2,forward,0.26,Anode,hole,-0.018174074177199444,-0.01817857877447877,4.504597279325617e-06,True
P2,M2,forward,0.26,Cathode,total,-0.0056221541199350375,-0.005623567567099199,1.4134471641611898e-06,True
P2,M2,forward,0.26,Cathode,electron,-0.008078126441720042,-0.008080150152709208,2.0237109891654143e-06,True
P2,M2,forward,0.26,Cathode,hole,2.6120552906824594e-05,2.612375319828605e-05,3.200291461455634e-09,True
P2,M2,forward,0.28,Anode,total,-0.003936980290559148,-0.0038617521504195015,7.522814013964608e-05,True
P2,M2,forward,0.28,Anode,electron,3.4473681421624114e-06,0.0001131106748388319,0.0001096633066966695,True
P2,M2,forward,0.28,Anode,hole,-0.012783784632479027,-0.012786960426758028,3.175794279001304e-06,True
P2,M2,forward,0.28,Cathode,total,-0.003936980290563235,-0.003937968240532879,9.879499696446511e-07,True
P2,M2,forward,0.28,Cathode,electron,-0.005665025261618548,-0.0056664422393271265,1.4169777085787719e-06,True
P2,M2,forward,0.28,Cathode,hole,2.6184434370915022e-05,2.6186884223549526e-05,2.449852634504087e-09,True
P2,M2,forward,0.3,Anode,total,-0.0027596401271807063,-0.0026843624999948333,7.527762718587301e-05,True
P2,M2,forward,0.3,Anode,electron,3.4566852228429573e-06,0.00011276281062044184,0.00010930612539759888,True
P2,M2,forward,0.3,Anode,hole,-0.008990369558662314,-0.00899260226098336,2.232702321046387e-06,True
P2,M2,forward,0.3,Cathode,total,-0.0027596401271794448,-0.0027603308574306313,6.907302511865825e-07,True
P2,M2,forward,0.3,Cathode,electron,-0.003976724040324819,-0.003977715437231406,9.913969065871234e-07,True
P2,M2,forward,0.3,Cathode,hole,2.625076140896703e-05,2.6251426993550137e-05,6.655845831080032e-10,True
P2,M2,forward,0.32,Anode,total,-0.001937807115392557,-0.0018624445379623448,7.53625774302122e-05,True
P2,M2,forward,0.32,Anode,electron,3.465357786607611e-06,0.00011259363965825608,0.00010912828187164846,True
P2,M2,forward,0.32,Anode,hole,-0.006328788295388503,-0.006330353528269946,1.5652328814435429e-06,True
P2,M2,forward,0.32,Cathode,total,-0.001937807115392557,-0.0019382892286302113,4.821132376542792e-07,True
P2,M2,forward,0.32,Cathode,electron,-0.002797047658756804,-0.0027977403853676284,6.927266108245136e-07,True
P2,M2,forward,0.32,Cathode,hole,2.631659474744048e-05,2.6317477500929864e-05,8.827534893858578e-10,True
P2,M2,forward,0.34,Anode,total,-0.0013642458719802899,-0.001288802407484999,7.544346449529088e-05,True
P2,M2,forward,0.34,Anode,electron,3.4745265311879114e-06,0.00011250987689407629,0.00010903535036288838,True
P2,M2,forward,0.34,Anode,hole,-0.004464556842269325,-0.004465653136340011,1.0962940706861143e-06,True
P2,M2,forward,0.34,Cathode,total,-0.001364245871978984,-0.0013645826463849504,3.3677440596630547e-07,True
P2,M2,forward,0.34,Cathode,electron,-0.0019731786798654217,-0.0019736628873324546,4.842074670329509e-07,True
P2,M2,forward,0.34,Cathode,hole,2.6384455213862858e-05,2.6385143711487516e-05,6.884976246587825e-10,True
P2,M2,forward,0.36,Anode,total,-0.0009638335855136338,-0.0008883255881422381,7.55079973713957e-05,True
P2,M2,forward,0.36,Anode,electron,3.4835361185566863e-06,0.00011246556202877771,0.00010898202591022103,True
P2,M2,forward,0.36,Anode,hole,-0.003159819436295243,-0.003160586581621851,7.671453266079944e-07,True
P2,M2,forward,0.36,Cathode,total,-0.0009638335855180313,-0.0009640686304233856,2.3504490535429697e-07,True
P2,M2,forward,0.36,Cathode,electron,-0.0013977503921513115,-0.0013980886517202654,3.382595689539053e-07,True
P2,M2,forward,0.36,Cathode,hole,2.6453658093559457e-05,2.6454548048507663e-05,8.899549482059988e-10,True
P2,M2,forward,0.38,Anode,total,-0.0006841038701207444,-0.0006085500169761112,7.555385314463319e-05,True
P2,M2,forward,0.38,Anode,electron,3.492801932043218e-06,0.00011243874672022225,0.00010894594478817903,True
P2,M2,forward,0.38,Anode,hole,-0.0022467158653491676,-0.002247252384754057,5.365194048895239e-07,True
P2,M2,forward,0.38,Cathode,total,-0.0006841038701207444,-0.0006842678446000451,1.63974479300711e-07,True
P2,M2,forward,0.38,Cathode,electron,-0.0009956259865855574,-0.0009958623026167094,2.363160311520153e-07,True
P2,M2,forward,0.38,Cathode,hole,2.6524598574584655e-05,2.6525830813969516e-05,1.2322393848602598e-09,True
P2,M2,forward,0.4,Anode,total,-0.000488482354513261,-0.0004885970590668517,1.1470455359065962e-07,True
P2,M2,forward,0.4,Anode,electron,3.5027182537939777e-06,3.5029921923309487e-06,2.7393853697095817e-10,True
P2,M2,forward,0.4,Anode,hole,-0.0016073766544724174,-0.0016077523869658845,3.757324934670816e-07,True
P2,M2,forward,0.4,Cathode,total,-0.0004884823545146126,-0.0004885971091633862,1.1475464877365275e-07,True
P2,M2,forward,0.4,Cathode,electron,-0.0007143541722381076,-0.0007145196182798011,1.6544604169348512e-07,True
P2,M2,forward,0.4,Cathode,hole,2.6598223522248042e-05,2.6599154859732216e-05,9.313374841741194e-10,True
P2,M2,forward,0.42,Anode,total,-0.0003514998476492148,-0.0003515799607805222,8.011313130739479e-08,True
P2,M2,forward,0.42,Anode,electron,3.5127010577340872e-06,3.5130223834153164e-06,3.2132568122919365e-10,True
P2,M2,forward,0.42,Anode,hole,-0.001159301812881717,-0.0011595647125376186,2.628996559016477e-07,True
P2,M2,forward,0.42,Cathode,total,-0.000351499847659638,-0.00035157997064291715,8.012298327917224e-08,True
P2,M2,forward,0.42,Cathode,electron,-0.0005173731065016147,-0.0005174888372267012,1.1573072508652693e-07,True
P2,M2,forward,0.42,Cathode,hole,2.6673613314299504e-05,2.667471238318934e-05,1.0990688898363649e-09,True
P2,M2,forward,0.44,Anode,total,-0.0002554254750258158,-0.0002554815643074351,5.6089281619275694e-08,True
P2,M2,forward,0.44,Anode,electron,3.5232473732969865e-06,3.5234965673789737e-06,2.4919408198723734e-10,True
P2,M2,forward,0.44,Anode,hole,-0.0008448554202216917,-0.0008450396234012598,1.8420317956808346e-07,True
P2,M2,forward,0.44,Cathode,total,-0.0002554254750229694,-0.00025548157150251177,5.6096479542360085e-08,True
P2,M2,forward,0.44,Cathode,electron,-0.00037921285229793923,-0.00037929397752101715,8.112522307792075e-08,True
P2,M2,forward,0.44,Cathode,hole,2.6751762230346524e-05,2.6752734543108607e-05,9.723127620831764e-10,True
P2,M2,forward,0.46,Anode,total,-0.00018791623487332125,-0.0001879554461604374,3.921128711615739e-08,True
P2,M2,forward,0.46,Anode,electron,3.5341933209761927e-06,3.5344433761893184e-06,2.5005521312577804e-10,True
P2,M2,forward,0.46,Anode,hole,-0.0006238146239861663,-0.0006239436077015405,1.2898371537419656e-07,True
P2,M2,forward,0.46,Cathode,total,-0.00018791623487983327,-0.0001879554514853469,3.921660551362677e-08,True
P2,M2,forward,0.46,Cathode,electron,-0.00028213415651261035,-0.00028219102062859215,5.6864115981799905e-08,True
P2,M2,forward,0.46,Cathode,hole,2.6832498392391356e-05,2.683350660080901e-05,1.0082084176547856e-09,True
P2,M2,forward,0.48,Anode,total,-0.00014037554560616966,-0.00014040294172416634,2.7396117996685183e-08,True
P2,M2,forward,0.48,Anode,electron,3.5457338321614357e-06,3.545987575215336e-06,2.537430539003503e-10,True
P2,M2,forward,0.48,Anode,hole,-0.0004681172750212689,-0.00046820758589400724,9.031087273836651e-08,True
P2,M2,forward,0.48,Cathode,total,-0.00014037554561764886,-0.0001404029457245254,2.7400106876549618e-08,True
P2,M2,forward,0.48,Cathode,electron,-0.00021377825181703364,-0.00021381812023042528,3.986841339164338e-08,True
P2,M2,forward,0.48,Cathode,hole,2.6916382469361132e-05,2.6917391822073383e-05,1.0093527122510652e-09,True
P2,M2,forward,0.5,Anode,total,-0.0001068123859238777,-0.00010683147890690092,1.9092983023218883e-08,True
P2,M2,forward,0.5,Anode,electron,3.558064185278343e-06,3.5583326147191575e-06,2.6842944081453474e-10,True
P2,M2,forward,0.5,Anode,hole,-0.0003581829659406992,-0.00035824611370597573,6.314776527653913e-08,True
P2,M2,forward,0.5,Cathode,total,-0.0001068123859238777,-0.00010683148197667634,1.9096052798636904e-08,True
P2,M2,forward,0.5,Cathode,electron,-0.00016553021353090617,-0.00016555815010534677,2.79365744406063e-08,True
P2,M2,forward,0.5,Cathode,hole,2.7003832922795228e-05,2.700487115116253e-05,1.0382283673021186e-09,True
P2,M2,forward,0.52,Anode,total,-8.30475597069651e-05,-8.306083210249197e-05,1.3272395526871717e-08,True
P2,M2,forward,0.52,Anode,electron,3.571558294099184e-06,3.571828639055984e-06,2.703449567997539e-10,True
P2,M2,forward,0.52,Anode,hole,-0.00028034171398998853,-0.00028038579299121666,4.407900122812766e-08,True
P2,M2,forward,0.52,Cathode,total,-8.30475597069651e-05,-8.306083451415756e-05,1.3274807192465506e-08,True
P2,M2,forward,0.52,Cathode,electron,-0.00013137967052914503,-0.00013139923492899057,1.9564399845545472e-08,True
P2,M2,forward,0.52,Cathode,hole,2.7095571649064257e-05,2.7096611617811155e-05,1.039968746898199e-09,True
P2,M2,forward,0.54,Anode,total,-6.616224150253582e-05,-6.617143048490715e-05,9.188982371329825e-09,True
P2,M2,forward,0.54,Anode,electron,3.5868472479638135e-06,3.5871077770064574e-06,2.605290426439699e-10,True
P2,M2,forward,0.54,Anode,hole,-0.0002250412466158179,-0.0002250719164228958,3.066980707789636e-08,True
P2,M2,forward,0.54,Cathode,total,-6.616224149293929e-05,-6.617143242518854e-05,9.190932249251711e-09,True
P2,M2,forward,0.54,Cathode,electron,-0.00010712858554353144,-0.00010714227189304714,1.3686349515702355e-08,True
P2,M2,forward,0.54,Cathode,hole,2.7192559511570575e-05,2.719358821966347e-05,1.0287080928949785e-09,True
P2,M2,forward,0.56,Anode,total,-5.411438702079741e-05,-5.412069368640675e-05,6.306665609335366e-09,True
P2,M2,forward,0.56,Anode,electron,3.605100050184036e-06,3.605357466103214e-06,2.5741591917773134e-10,True
P2,M2,forward,0.56,Anode,hole,-0.00018559749429862817,-0.00018561870168552636,2.1207386898187183e-08,True
P2,M2,forward,0.56,Cathode,total,-5.411438702079741e-05,-5.412069529443031e-05,6.308273632898032e-09,True
P2,M2,forward,0.56,Cathode,electron,-8.984007815801522e-05,-8.984962045089184e-05,9.542292876612364e-09,True
P2,M2,forward,0.56,Cathode,hole,2.7296278587854338e-05,2.7297307454516304e-05,1.0288666619655317e-09,True
P2,M2,forward,0.58,Anode,total,-4.547139766291185e-05,-4.547567078485229e-05,4.273121940444075e-09,True
P2,M2,forward,0.58,Anode,electron,3.628623499285467e-06,3.628878814613734e-06,2.553153282668006e-10,True
P2,M2,forward,0.58,Anode,hole,-0.00015732320896110687,-0.00015733773326297173,1.4524301864866787e-08,True
P2,M2,forward,0.58,Cathode,total,-4.5471397671832806e-05,-4.547567215207428e-05,4.274480241475405e-09,True
