id,mesh,branch,bias_V,contact,component,reference_A_per_um,candidate_A_per_um,absolute_error_A_per_um,relative_error,log_error_dex,pass
P3,M1,forward,0.28,Anode,total,1.35979388906168e-14,1.3598129527543232e-14,1.9063692643263928e-19,1.4019545753672086e-05,6.088568680212464e-06,True
P3,M1,forward,0.28,Anode,electron,9.32722731345786e-15,9.327359495257345e-15,1.3218179948467837e-19,1.4171606956974112e-05,6.154607090914109e-06,True
P3,M1,forward,0.28,Anode,hole,4.27071157715893e-15,4.270770032285888e-15,5.84551269582161e-20,1.3687444329149264e-05,5.944340862143337e-06,True
P3,M1,forward,0.28,Cathode,total,-1.3597938890617e-14,-1.3598129150545023e-14,1.9025992802320852e-19,1.3991821080656112e-05,6.076528176350684e-06,True
P3,M1,forward,0.28,Cathode,electron,-9.50451054512477e-15,-9.504642958569157e-15,1.3241344438741981e-19,1.393164264048713e-05,6.050393376715887e-06,True
P3,M1,forward,0.28,Cathode,hole,-4.09342834549227e-15,-4.0934861919758655e-15,5.78464835955568e-20,1.4131549086295355e-05,6.1372104248599375e-06,True
P3,M1,forward,0.3,Anode,total,2.9324423645293e-14,2.932480918299817e-14,3.855377051689235e-19,1.314732421794104e-05,5.709772825625336e-06,True
P3,M1,forward,0.3,Anode,electron,2.01935694377485e-14,2.0193837014380364e-14,2.6757663186285807e-19,1.3250586167429533e-05,5.754618328542034e-06,True
P3,M1,forward,0.3,Anode,hole,9.13085420754455e-15,9.130972168617802e-15,1.1796107325242288e-19,1.2918952659977334e-05,5.610593610731552e-06,True
P3,M1,forward,0.3,Cathode,total,-2.9324423645292e-14,-2.9324808372126276e-14,3.8472683427451857e-19,1.3119672493078511e-05,5.697763991799896e-06,True
P3,M1,forward,0.3,Cathode,electron,-2.04620986786858e-14,-2.0462366306954458e-14,2.676282686561418e-19,1.307921894321206e-05,5.68019546846748e-06,True
P3,M1,forward,0.3,Cathode,hole,-8.86232496660625e-15,-8.862442065171816e-15,1.1709856556631194e-19,1.3213075125042928e-05,5.738327705427482e-06,True
P3,M1,forward,0.32,Anode,total,6.33120620474742e-14,6.331284119375315e-14,7.791462789495591e-19,1.2306442939187805e-05,5.34458737396658e-06,True
P3,M1,forward,0.32,Anode,electron,4.37180290053872e-14,4.371857012781253e-14,5.411224253343153e-19,1.2377557672319467e-05,5.375471729008422e-06,True
P3,M1,forward,0.32,Anode,hole,1.9594033042087e-14,1.959427106594061e-14,2.3802385361208835e-19,1.2147772390749013e-05,5.275678472878593e-06,True
P3,M1,forward,0.32,Cathode,total,-6.33120620474745e-14,-6.331283944161459e-14,7.773941400939469e-19,1.2278768293962982e-05,5.332568575991643e-06,True
P3,M1,forward,0.32,Cathode,electron,-4.41255911127736e-14,-4.4126131706224033e-14,5.405934504323358e-19,1.2251245519877993e-05,5.320615733692487e-06,True
P3,M1,forward,0.32,Cathode,hole,-1.91864709347009e-14,-1.9186707735390557e-14,2.3680068965845567e-19,1.2342065951804346e-05,5.360058061173127e-06,True
P3,M1,forward,0.34,Anode,total,1.36801334137944e-13,1.3680290755246892e-13,1.5734145249115967e-18,1.1501455996949853e-05,4.994990148545888e-06,True
P3,M1,forward,0.34,Anode,electron,9.46445578512584e-14,9.464565105515058e-14,1.0932038921817248e-18,1.155062601591719e-05,5.0163441703215935e-06,True
P3,M1,forward,0.34,Anode,hole,4.21567762866854e-14,4.215725649731834e-14,4.802106329381312e-19,1.1391066282499375e-05,4.947049053434417e-06,True
P3,M1,forward,0.34,Cathode,total,-1.36801334137943e-13,-1.3680290376333195e-13,1.5696253889468954e-18,1.1473757904759692e-05,4.982961158100606e-06,True
P3,M1,forward,0.34,Cathode,electron,-9.52648129728449e-14,-9.526590412137986e-14,1.0911485349598445e-18,1.1453846398364052e-05,4.974313799953783e-06,True
P3,M1,forward,0.34,Cathode,hole,-4.15365211650983e-14,-4.1536999641952086e-14,4.784768537851025e-19,1.1519425324120549e-05,5.002794038338956e-06,True
P3,M1,forward,0.36,Anode,total,2.95755282635852e-13,2.957584564463861e-13,3.1738105340853727e-18,1.0731204886010843e-05,4.66047805995205e-06,True
P3,M1,forward,0.36,Anode,electron,2.04888765438158e-13,2.0489097116215727e-13,2.2057239992728193e-18,1.0765470691161822e-05,4.675359350068113e-06,True
P3,M1,forward,0.36,Anode,hole,9.0866517197694e-14,9.08674852842288e-14,9.680865347999316e-19,1.0653941238814197e-05,4.626923243083552e-06,True
P3,M1,forward,0.36,Cathode,total,-2.95755282635853e-13,-2.9575844824909493e-13,3.1656132419181705e-18,1.0703488416860549e-05,4.6484410793599685e-06,True
P3,M1,forward,0.36,Cathode,electron,-2.05836055135699e-13,-2.0583825511310016e-13,2.199977401174977e-18,1.0688007986378408e-05,4.6417180857268e-06,True
P3,M1,forward,0.36,Cathode,hole,-8.99192275001537e-14,-8.992019313599474e-14,9.65635841046116e-19,1.0738925009608935e-05,4.663830831061277e-06,True
P3,M1,forward,0.38,Anode,total,6.39641309094829e-13,6.396477027122537e-13,6.393617424773663e-18,9.99562932203584e-06,4.341024962103224e-06,True
P3,M1,forward,0.38,Anode,electron,4.43534567497128e-13,4.435390113032938e-13,4.443806165776116e-18,1.0019075155410273e-05,4.351207256316742e-06,True
P3,M1,forward,0.38,Anode,hole,1.96106741597701e-13,1.9610869140895986e-13,1.9498112588460856e-18,9.942601885895306e-06,4.317995668745166e-06,True
P3,M1,forward,0.38,Cathode,total,-6.39641309094827e-13,-6.396476849760466e-13,6.3758812195228215e-18,9.967900960845534e-06,4.328982808059989e-06,True
P3,M1,forward,0.38,Cathode,electron,-4.44987976098983e-13,-4.449924056091805e-13,4.429510197523715e-18,9.954224463221037e-06,4.32304323973627e-06,True
P3,M1,forward,0.38,Cathode,hole,-1.94653332995844e-13,-1.946552793668661e-13,1.946371022100081e-18,9.999166169641891e-06,4.342560980188046e-06,True
P3,M1,forward,0.4,Anode,total,1.38372076979581e-12,1.3837336289302684e-12,1.2859134458313014e-17,9.293157072586678e-06,4.0359480827449e-06,True
P3,M1,forward,0.4,Anode,electron,9.60113901519298e-13,9.601228380992336e-13,8.936579935556698e-18,9.307833082528361e-06,4.042321733610016e-06,True
P3,M1,forward,0.4,Anode,hole,4.23606868276508e-13,4.236107908310348e-13,3.922554526795284e-18,9.259893596047288e-06,4.021502072496535e-06,True
P3,M1,forward,0.4,Cathode,total,-1.3837207697958e-12,-1.3837335905539612e-12,1.2820758161204614e-17,9.265422938687705e-06,4.023903413207146e-06,True
P3,M1,forward,0.4,Cathode,electron,-9.62357105336616e-13,-9.62366008301589e-13,8.902964973054942e-18,9.25120719084922e-06,4.017729649491417e-06,True
P3,M1,forward,0.4,Cathode,hole,-4.21363664459186e-13,-4.2136758225237227e-13,3.917793186281649e-18,9.29789043701734e-06,4.0380037376619914e-06,True
P3,M1,forward,0.42,Anode,total,2.99385221555854e-12,2.9938780239440206e-12,2.580838548040112e-17,8.620460738268688e-06,3.7438023935019256e-06,True
P3,M1,forward,0.42,Anode,electron,2.07827451801251e-12,2.0782924473458297e-12,1.7929333319578754e-17,8.627028414285177e-06,3.7466546743323484e-06,True
P3,M1,forward,0.42,Anode,hole,9.1557769754603e-13,9.15585576598191e-13,7.879052160822366e-18,8.605552736747667e-06,3.7373279864784045e-06,True
P3,M1,forward,0.42,Cathode,total,-2.99385221555851e-12,-2.99387794091059e-12,2.5725352079963295e-17,8.592726102602286e-06,3.731757497925702e-06,True
P3,M1,forward,0.42,Cathode,electron,-2.08176326448352e-12,-2.0817811171937272e-12,1.7852710207400593e-17,8.575763878622291e-06,3.7243909608475523e-06,True
P3,M1,forward,0.42,Cathode,hole,-9.12088951074996e-13,-9.120968237168628e-13,7.872641866908146e-18,8.631440889213034e-06,3.748570971266362e-06,True
P3,M1,forward,0.44,Anode,total,6.47821213805914e-12,6.478263790408675e-12,5.165234953537151e-17,7.973241449120939e-06,3.462720959679808e-06,True
P3,M1,forward,0.44,Anode,electron,4.49848865199197e-12,4.498524509507242e-12,3.5857515271599493e-17,7.971013832772806e-06,3.4617535259195054e-06,True
P3,M1,forward,0.44,Anode,hole,1.97972348606717e-12,1.9797392809014326e-12,1.5794834262560326e-17,7.978303219475177e-06,3.464919241072495e-06,True
P3,M1,forward,0.44,Cathode,total,-6.47821213805923e-12,-6.4782636107631885e-12,5.147270395808783e-17,7.945510715169053e-06,3.4506777508107183e-06,True
P3,M1,forward,0.44,Cathode,electron,-4.50396791124209e-12,-4.504003597282429e-12,3.568604033883737e-17,7.923244801492378e-06,3.441007864142755e-06,True
P3,M1,forward,0.44,Cathode,hole,-1.97424422681714e-12,-1.974260013480759e-12,1.5786663618846565e-17,7.996307348608885e-06,3.472738272625328e-06,True
P3,M1,forward,0.46,Anode,total,1.40185595786876e-11,1.4018662554167968e-11,1.0297548036784424e-16,7.34565343820329e-06,3.1901650372680856e-06,True
P3,M1,forward,0.46,Anode,electron,9.73671223694746e-12,9.73678363200371e-12,7.139505624926738e-17,7.332563036868626e-06,3.184479989980968e-06,True
P3,M1,forward,0.46,Anode,hole,4.2818473417401e-12,4.281878922164261e-12,3.158042416138991e-17,7.375420383052691e-06,3.2030925620316466e-06,True
P3,M1,forward,0.46,Cathode,total,-1.40185595786874e-11,-1.4018662165532018e-11,1.0258684461753946e-16,7.317930493622439e-06,3.1781252036768748e-06,True
P3,M1,forward,0.46,Cathode,electron,-9.74542511057923e-12,-9.7454961262326e-12,7.101565336940648e-17,7.287075993464341e-06,3.164725362408706e-06,True
P3,M1,forward,0.46,Cathode,hole,-4.27313446810822e-12,-4.273166039299416e-12,3.1571191196434196e-17,7.388298082370254e-06,3.2086852345152136e-06,True
P3,M1,forward,0.48,Anode,total,3.0336161394151e-11,3.033636554331277e-11,2.041491617654511e-16,6.729564730124765e-06,2.9226029939962356e-06,True
P3,M1,forward,0.48,Anode,electron,2.10735691554679e-11,2.1073710389784408e-11,1.4123431650609575e-16,6.7019646963528276e-06,2.910616532108744e-06,True
P3,M1,forward,0.48,Anode,hole,9.2625922386832e-12,9.262655153528365e-12,6.291484516403572e-17,6.7923582883510256e-06,2.949873705415366e-06,True
P3,M1,forward,0.48,Cathode,total,-3.03361613941508e-11,-3.033636470264793e-11,2.033084971266365e-16,6.701853094895419e-06,2.910568064563638e-06,True
P3,M1,forward,0.48,Cathode,electron,-2.10876397639936e-11,-2.1087780164912132e-11,1.4040091853264013e-16,6.657972163028398e-06,2.8915109452355315e-06,True
P3,M1,forward,0.48,Cathode,hole,-9.24852163015723e-12,-9.248584537735794e-12,6.290757856491579e-17,6.8019064106190915e-06,2.9540203740542165e-06,True
P3,M1,forward,0.5,Anode,total,6.56471235649784e-11,6.564752493533613e-11,4.013703577297873e-16,6.114058559359506e-06,2.6552937770941032e-06,True
P3,M1,forward,0.5,Anode,electron,4.56080434687269e-11,4.560832013440069e-11,2.76665673789589e-16,6.066159667193279e-06,2.634491679215522e-06,True
P3,M1,forward,0.5,Anode,hole,2.00390800962515e-11,2.003920480093543e-11,1.2470468393050477e-16,6.223074279434212e-06,2.702638410685235e-06,True
P3,M1,forward,0.5,Cathode,total,-6.56471235649789e-11,-6.564752311712907e-11,3.9955215017160916e-16,6.086361876558446e-06,2.643265333899182e-06,True
P3,M1,forward,0.5,Cathode,electron,-4.56311976968154e-11,-4.5631472540477006e-11,2.748436616077211e-16,6.023152480762135e-06,2.615814008345709e-06,True
P3,M1,forward,0.5,Cathode,hole,-2.00159258681635e-11,-2.001605057665206e-11,1.2470848855742573e-16,6.2304631511341604e-06,2.705847336926724e-06,True
P3,M1,forward,0.52,Anode,total,1.42055875357267e-10,1.4205665436994256e-10,7.790126755514733e-16,5.48384692707905e-06,2.3815979298455034e-06,True
P3,M1,forward,0.52,Anode,electron,9.87004230865981e-11,9.870095675584292e-11,5.336692448120271e-16,5.406960052681786e-06,2.3482065663823597e-06,True
P3,M1,forward,0.52,Anode,hole,4.3355452270669e-11,4.3355697614099633e-11,2.453434306360486e-16,5.658882972881114e-06,2.4576146951880583e-06,True
P3,M1,forward,0.52,Cathode,total,-1.42055875357265e-10,-1.4205665043820812e-10,7.750809431270097e-16,5.456169561292071e-06,2.369577868384046e-06,True
P3,M1,forward,0.52,Cathode,electron,-9.87393793224895e-11,-9.873990902092217e-11,5.296984326660385e-16,5.364611731414753e-06,2.3298150232758004e-06,True
P3,M1,forward,0.52,Cathode,hole,-4.33164960347752e-11,-4.331674141728595e-11,2.453825107453146e-16,5.66487442909319e-06,2.4602167368305445e-06,True
P3,M1,forward,0.54,Anode,total,3.07384512600698e-10,3.073859934032842e-10,1.4808025862336683e-15,4.8174274419520825e-06,2.092177115513069e-06,True
P3,M1,forward,0.54,Anode,electron,2.135826152547e-10,2.1358361882459186e-10,1.003569891864206e-15,4.69874334419698e-06,2.040633512058182e-06,True
P3,M1,forward,0.54,Anode,hole,9.38018973459978e-11,9.380237457869238e-11,4.772326945762574e-16,5.087665687783865e-06,2.209539513308611e-06,True
P3,M1,forward,0.54,Cathode,total,-3.07384512600697e-10,-3.073859849034516e-10,1.4723027545890967e-15,4.789775327755919e-06,2.0801680126099675e-06,True
P3,M1,forward,0.54,Cathode,electron,-2.13649827392468e-10,-2.1365082232734714e-10,9.949348791327568e-16,4.6568485042821626e-06,2.0224388994150225e-06,True
P3,M1,forward,0.54,Cathode,hole,-9.37346852082287e-11,-9.373516257610448e-11,4.773678757794574e-16,5.092755949614589e-06,2.211750174653011e-06,True
P3,M1,forward,0.56,Anode,total,6.65079035962279e-10,6.650817523819316e-10,2.716419652548929e-15,4.084356152676859e-06,1.7738097167787866e-06,True
P3,M1,forward,0.56,Anode,electron,4.62140746661026e-10,4.6214255137500786e-10,1.8047139818578646e-15,3.905117639803352e-06,1.695967730631046e-06,True
P3,M1,forward,0.56,Anode,hole,2.02938289301254e-10,2.029392010069237e-10,9.117056697087872e-16,4.492526633825102e-06,1.95107514424388e-06,True
P3,M1,forward,0.56,Cathode,total,-6.65079035962276e-10,-6.650817340141585e-10,2.6980518824676525e-15,4.056738728148227e-06,1.7618156705062207e-06,True
P3,M1,forward,0.56,Cathode,electron,-4.62259915531048e-10,-4.622617014972465e-10,1.785966198489134e-15,3.863554114220355e-06,1.6779169909686513e-06,True
P3,M1,forward,0.56,Cathode,hole,-2.02819120431228e-10,-2.0282003251691206e-10,9.120856840560666e-16,4.4970399344835784e-06,1.953035236989046e-06,True
P3,M1,forward,0.58,Anode,total,1.43885619435338e-09,1.438860857677357e-09,4.663323976980746e-15,3.2409937805330415e-06,1.4075434338190002e-06,True
P3,M1,forward,0.58,Anode,electron,9.99840023634676e-10,9.998429970318285e-10,2.9733971523958852e-15,2.9738729017736463e-06,1.2915346706663585e-06,True
P3,M1,forward,0.58,Anode,hole,4.39016170718703e-10,4.390178606455284e-10,1.689926825412041e-15,3.849349837491183e-06,1.6717481757925693e-06,True
P3,M1,forward,0.58,Cathode,total,-1.43885619435338e-09,-1.4388608180136811e-09,4.623660301201792e-15,3.213427665215466e-06,1.3955716607493331e-06,True
P3,M1,forward,0.58,Cathode,electron,-1.00005733847837e-09,-1.0000602712276257e-09,2.9327492557650857e-15,2.9325811060267696e-06,1.2736019245792102e-06,True
P3,M1,forward,0.58,Cathode,hole,-4.38798855875016e-10,-4.3880054678605554e-10,1.6909110395430447e-15,3.853499198787042e-06,1.6735502135677354e-06,True
P3,M1,forward,0.6,Anode,total,3.11234486093249e-09,3.1123517847854164e-09,6.923852926450236e-15,2.224641945486651e-06,9.66148646494742e-07,True
P3,M1,forward,0.6,Anode,electron,2.1627655111132e-09,2.162769468700821e-09,3.9575876210710255e-15,1.8298736505345927e-06,7.947033019348386e-07,True
P3,M1,forward,0.6,Anode,hole,9.49579349819287e-10,9.495823160845955e-10,2.9662653084811375e-15,3.1237677072965445e-06,1.3566329591656556e-06,True
P3,M1,forward,0.6,Cathode,total,-3.1123448609325e-09,-3.1123516992479303e-09,6.838315430416804e-15,2.1971586491761563e-06,9.542128289536889e-07,True
P3,M1,forward,0.6,Cathode,electron,-2.16317284238488e-09,-2.163176711979739e-09,3.869594859005682e-15,1.7888514422821094e-06,7.768876154710289e-07,True
P3,M1,forward,0.6,Cathode,hole,-9.49172018547619e-10,-9.491749872681912e-10,2.968720572238302e-15,3.1276949954560467e-06,1.3583385533635251e-06,True
P3,M1,forward,0.62,Anode,total,6.73029164694908e-09,6.730298006023651e-09,6.359074571217779e-15,9.448438351256921e-07,4.103402700214196e-07,True
P3,M1,forward,0.62,Anode,electron,4.67693861980297e-09,4.676940325341869e-09,1.705538898703698e-15,3.6466993419202684e-07,1.5837411128351314e-07,True
P3,M1,forward,0.62,Anode,hole,2.05335302714611e-09,2.053357680681782e-09,4.653535672100491e-15,2.266310571333314e-06,9.842450601491797e-07,True
P3,M1,forward,0.62,Cathode,total,-6.73029164694905e-09,-6.730297822031161e-09,6.175082110811147e-15,9.175058726630979e-07,3.984675547905423e-07,True
P3,M1,forward,0.62,Cathode,electron,-4.67772174019224e-09,-4.677723255709602e-09,1.5155173620032668e-15,3.2398621512295934e-07,1.4070540267615638e-07,True
P3,M1,forward,0.62,Cathode,hole,-2.05256990675681e-09,-2.0525745663215596e-09,4.6595647496350606e-15,2.270112571706494e-06,9.858962441414745e-07,True
P3,M1,forward,0.64,Anode,total,1.45463956880973e-08,1.4546384694154628e-08,1.0993942672377322e-14,7.557846567705565e-07,3.282332299693811e-07,True
P3,M1,forward,0.64,Anode,electron,1.0108515920763e-08,1.0108499575482682e-08,1.6345280318604655e-14,1.616981211359748e-06,7.022465852000121e-07,True
P3,M1,forward,0.64,Anode,hole,4.43787976733425e-09,4.437885118671945e-09,5.35133769503099e-15,1.2058320584573739e-06,5.236858933380177e-07,True
P3,M1,forward,0.64,Cathode,total,-1.45463956880973e-08,-1.4546384694154593e-08,1.0993942707118907e-14,7.55784659158886e-07,3.2823323103014213e-07,True
P3,M1,forward,0.64,Cathode,electron,-1.01100550931521e-08,-1.0110038733112685e-08,1.6360039414415586e-14,1.6181948825874177e-06,7.027736767418123e-07,True
P3,M1,forward,0.64,Cathode,hole,-4.43634059494519e-09,-4.436345961041909e-09,5.366096719704388e-15,1.209577264157439e-06,5.253124135432517e-07,True
P3,M1,forward,0.66,Anode,total,3.14084055825564e-08,3.1408311076156715e-08,9.450639968333211e-14,3.0089524740415055e-06,1.3067734218085562e-06,True
P3,M1,forward,0.66,Anode,electron,2.18263305673438e-08,2.1826237587499894e-08,9.297984390459269e-14,4.259985141236137e-06,1.8500919804968028e-06,True
P3,M1,forward,0.66,Anode,hole,9.58207501521259e-09,9.58207348865682e-09,1.5265557688132511e-15,1.593136942039879e-07,6.918906381005952e-08,True
P3,M1,forward,0.66,Cathode,total,-3.14084055825564e-08,-3.140831107615664e-08,9.4506399756124e-14,3.0089524763590982e-06,1.306773422821103e-06,True
P3,M1,forward,0.66,Cathode,electron,-2.18294097018342e-08,-2.182931668568966e-08,9.301614454048612e-14,4.2610471749343965e-06,1.8505532178301293e-06,True
P3,M1,forward,0.66,Cathode,hole,-9.57899588072219e-09,-9.578994390466986e-09,1.4902552040573514e-15,1.555753048246427e-07,6.756550167730544e-08,True
P3,M1,forward,0.68,Anode,total,6.7682654127296e-08,6.768224108314225e-08,4.1304415375227503e-13,6.1026589320127865e-06,2.650359186220499e-06,True
P3,M1,forward,0.68,Anode,electron,4.7034224412844e-08,4.7033852065107474e-08,3.7234773652488616e-13,7.916527617349342e-06,3.4381178690389543e-06,True
P3,M1,forward,0.68,Anode,hole,2.0648429714452e-08,2.0648389018034763e-08,4.0696417237315034e-14,1.9709206850161246e-06,8.559608212760708e-07,True
P3,M1,forward,0.68,Cathode,total,-6.76826541272963e-08,-6.768224108314208e-08,4.1304415421549617e-13,6.1026589388567755e-06,2.650359189209932e-06,True
P3,M1,forward,0.68,Cathode,electron,-4.70404596974708e-08,-4.704008725971136e-08,3.7243775943798326e-13,7.91739200325051e-06,3.4384932700359406e-06,True
P3,M1,forward,0.68,Cathode,hole,-2.06421944298255e-08,-2.0642153823430708e-08,4.0606394790747806e-14,1.9671549422127537e-06,8.543253767250577e-07,True
P3,M1,forward,0.7,Anode,total,1.45267007574377e-07,1.4526549927400508e-07,1.5083003719295655e-12,1.0382952035115837e-05,4.509282184601911e-06,True
P3,M1,forward,0.7,Anode,electron,1.00949578783813e-07,1.0094826613197501e-07,1.3126518379844495e-12,1.3003044230581077e-05,5.647187072673883e-06,True
P3,M1,forward,0.7,Anode,hole,4.43174287905636e-08,4.431723314203008e-08,1.9564853352159956e-13,4.414708588943646e-06,1.9172878115145354e-06,True
P3,M1,forward,0.7,Cathode,total,-1.45267007574376e-07,-1.4526549927400482e-07,1.5083003711884117e-12,1.0382952030013898e-05,4.509282182383935e-06,True
P3,M1,forward,0.7,Cathode,electron,-1.00962265240257e-07,-1.009609523638885e-07,1.3128763684987258e-12,1.3003634232794912e-05,5.647443310735684e-06,True
P3,M1,forward,0.7,Cathode,hole,-4.43047423341183e-08,-4.430454691011631e-08,1.9542400199485417e-13,4.410904830934127e-06,1.91563585312561e-06,True
P3,M1,forward,0.72,Anode,total,3.09271334474035e-07,3.0926630789779236e-07,5.0265762426226415e-12,1.6252965219589886e-05,7.058630471415851e-06,True
P3,M1,forward,0.72,Anode,electron,2.14920291247128e-07,2.149159908870059e-07,4.300360122100158e-12,2.0009093125392012e-05,8.689925671298408e-06,True
P3,M1,forward,0.72,Anode,hole,9.43510432269072e-08,9.435031701078643e-08,7.262161207739467e-13,7.696959100149548e-06,3.3427597292063397e-06,True
P3,M1,forward,0.72,Cathode,total,-3.09271334474035e-07,-3.0926630789779205e-07,5.026576242940279e-12,1.6252965220616937e-05,7.058630471849805e-06,True
P3,M1,forward,0.72,Cathode,electron,-2.14945940022177e-07,-2.1494163910578164e-07,4.300916395371097e-12,2.0009293475965868e-05,8.690012684210339e-06,True
P3,M1,forward,0.72,Cathode,hole,-9.43253944518579e-08,-9.432466879201042e-08,7.256598474765376e-13,7.693154655683971e-06,3.341107467222885e-06,True
P3,M1,forward,0.74,Anode,total,6.48088106626892e-07,6.480725316051286e-07,1.5575021763411554e-11,2.403225981799753e-05,1.0437203241894223e-05,True
P3,M1,forward,0.74,Anode,electron,4.50372158158157e-07,4.503589452278e-07,1.321293035702379e-11,2.9337804563806563e-05,1.2741433536981589e-05,True
P3,M1,forward,0.74,Anode,hole,1.97715948468735e-07,1.9771358637732853e-07,2.3620914064671736e-12,1.1946893635849985e-05,5.188500975216715e-06,True
P3,M1,forward,0.74,Cathode,total,-6.48088106626891e-07,-6.480725316051278e-07,1.5575021763199796e-11,2.4032259817670823e-05,1.043720324174957e-05,True
P3,M1,forward,0.74,Cathode,electron,-4.50422804983952e-07,-4.504095907213691e-07,1.3214262582884028e-11,2.9337463460258934e-05,1.2741285393228586e-05,True
P3,M1,forward,0.74,Cathode,hole,-1.97665301642939e-07,-1.9766294088375874e-07,2.3607591802628285e-12,1.1943214922603283e-05,5.186903311279309e-06,True
P3,M1,forward,0.76,Anode,total,1.31946412727774e-06,1.3194197589227023e-06,4.436835503767987e-11,3.362604114840067e-05,1.4603849655214254e-05,True
P3,M1,forward,0.76,Anode,electron,9.16926510900815e-07,9.168889875110562e-07,3.752338975877645e-11,4.092300671066037e-05,1.7772999662101174e-05,True
P3,M1,forward,0.76,Anode,hole,4.02537616376927e-07,4.0253077141164614e-07,6.844965280862187e-12,1.7004535731271182e-05,7.385038825177737e-06,True
P3,M1,forward,0.76,Cathode,total,-1.31946412727774e-06,-1.3194197589226996e-06,4.436835504043273e-11,3.362604115048702e-05,1.4603849656130396e-05,True
P3,M1,forward,0.76,Cathode,electron,-9.17021825824826e-07,-9.169842994780949e-07,3.75263467311018e-11,4.092197772648245e-05,1.7772552761687556e-05,True
P3,M1,forward,0.76,Cathode,hole,-4.02442301452914e-07,-4.024354594446048e-07,6.842008309225053e-12,1.700121553952889e-05,7.383596859687715e-06,True
P3,M1,forward,0.78,Anode,total,2.56410860015058e-06,2.5639953648453953e-06,1.132353051847545e-10,4.416166506290125e-05,1.9179590952945813e-05,True
P3,M1,forward,0.78,Anode,electron,1.78185667623488e-06,1.7817608323317096e-06,9.584390317033633e-11,5.3788783603436364e-05,2.3360800187391774e-05,True
P3,M1,forward,0.78,Anode,hole,7.82251923915699e-07,7.822345325136858e-07,1.73914020132535e-11,2.2232482249705172e-05,9.655551693917418e-06,True
P3,M1,forward,0.78,Cathode,total,-2.56410860015058e-06,-2.563995364845394e-06,1.1323530518602505e-10,4.416166506339676e-05,1.9179590953138685e-05,True
P3,M1,forward,0.78,Cathode,electron,-1.78202314125517e-06,-1.781927291525855e-06,9.584972931493984e-11,5.378702840381073e-05,2.336003787291306e-05,True
P3,M1,forward,0.78,Cathode,hole,-7.82085458895417e-07,-7.820680733195389e-07,1.7385575878179104e-11,2.2229764893895e-05,9.654371535010222e-06,True
P3,M1,forward,0.8,Anode,total,4.67560711971107e-06,4.675353813256121e-06,2.533064549486427e-10,5.417616332235712e-05,2.3529046144074165e-05,True
P3,M1,forward,0.8,Anode,electron,3.24918060739874e-06,3.248965454435204e-06,2.151529635363216e-10,6.621760669332899e-05,2.875889337481215e-05,True
P3,M1,forward,0.8,Anode,hole,1.42642651231233e-06,1.4263883588209176e-06,3.81534914123211e-11,2.6747603948044834e-05,1.1616492156130867e-05,True
P3,M1,forward,0.8,Cathode,total,-4.67560711971107e-06,-4.675353810647348e-06,2.533090637220288e-10,5.417672127629109e-05,2.3529288473504942e-05,True
P3,M1,forward,0.8,Cathode,electron,-3.2494459997729e-06,-3.2492308342041633e-06,2.1516556873674725e-10,6.621607767963675e-05,2.875822928862865e-05,True
P3,M1,forward,0.8,Cathode,hole,-1.42616111993817e-06,-1.4261229764431845e-06,3.814349498549331e-11,2.6745572048091587e-05,1.1615609689578109e-05,True
P3,M1,reverse,-0.0,Anode,total,-2.42863261931469e-26,-7.200575474103663e-36,2.4286326185946325e-26,0.00024286326185946324,,True
P3,M1,reverse,-0.0,Anode,electron,-4.88834522235535e-27,-1.2780825596858495e-40,4.888345222355222e-27,4.888345222355222e-05,,True
P3,M1,reverse,-0.0,Anode,hole,-1.93979809707916e-26,-7.200447665847694e-36,1.939798096359115e-26,0.0001939798096359115,,True
P3,M1,reverse,-0.0,Cathode,total,2.42863261931474e-26,-2.785494426151827e-35,2.4286326221002344e-26,0.00024286326221002342,,True
P3,M1,reverse,-0.0,Cathode,electron,4.8883453079684e-27,-2.785500130602494e-35,4.888345335823401e-27,4.888345335823401e-05,,True
P3,M1,reverse,-0.0,Cathode,hole,1.9397980885179e-26,5.704450667056389e-41,1.9397980885178942e-26,0.00019397980885178941,,True
P3,M1,reverse,-0.1,Anode,total,-1.13149797466378e-18,-1.131521959312031e-18,2.3984648251051972e-23,2.119725248132142e-05,9.20575221615041e-06,True
P3,M1,reverse,-0.1,Anode,electron,-1.84261995268614e-19,-1.8426999639370375e-19,8.0011250897494e-24,4.342254667374841e-05,1.8857762987475777e-05,True
P3,M1,reverse,-0.1,Anode,hole,-9.47235979395163e-19,-9.472519629183273e-19,1.5983523164239615e-23,1.6873855630405367e-05,7.328160561691067e-06,True
P3,M1,reverse,-0.1,Cathode,total,1.13149797466377e-18,1.1315219600079364e-18,2.3985344166385484e-23,2.1197867520278013e-05,9.206019318492692e-06,True
P3,M1,reverse,-0.1,Cathode,electron,1.05063099065299e-18,1.0506514593468035e-18,2.046869381347163e-23,1.9482286355126352e-05,8.460967039640394e-06,True
P3,M1,reverse,-0.1,Cathode,hole,8.08669840107795e-20,8.087050066113291e-20,3.516650353407374e-24,4.348684937895801e-05,1.888568808411825e-05,True
P3,M1,reverse,-0.2,Anode,total,-1.70508430006349e-18,-1.7051318595999733e-18,4.7559536483182304e-23,2.7892777196653202e-05,1.211351028251007e-05,True
