pair,id,branch,bias_V,contact,component,tool,relative_error,absolute_error_A_per_um,pass
M2/M3,G2,forward,0.56,Cathode,hole,reference,1.8283553096492533e-05,8.776107512954811e-15,True
M2/M3,G2,forward,0.56,Cathode,hole,candidate,1.812180963849945e-05,8.693648482998137e-15,True
M2/M3,G2,forward,0.58,Anode,total,reference,1.6635050987059405e-05,5.134824247015265e-14,True
M2/M3,G2,forward,0.58,Anode,total,candidate,1.6241373670554808e-05,5.010524162045699e-14,True
M2/M3,G2,forward,0.58,Anode,electron,reference,1.505889011079258e-05,3.0841199920260863e-14,True
M2/M3,G2,forward,0.58,Anode,electron,candidate,1.4586625433356158e-05,2.9857401555462e-14,True
M2/M3,G2,forward,0.58,Anode,hole,reference,1.9742788296099046e-05,2.0507042549891784e-14,True
M2/M3,G2,forward,0.58,Anode,hole,candidate,1.950406094228136e-05,2.0247840064581404e-14,True
M2/M3,G2,forward,0.58,Cathode,total,reference,1.6635050987059405e-05,5.134824247015265e-14,True
M2/M3,G2,forward,0.58,Cathode,total,candidate,1.624137393002823e-05,5.0105240935965036e-14,True
M2/M3,G2,forward,0.58,Cathode,electron,reference,1.5725034567624035e-05,3.2212539119988167e-14,True
M2/M3,G2,forward,0.58,Cathode,electron,candidate,1.5252992404819152e-05,3.1228222739534545e-14,True
M2/M3,G2,forward,0.58,Cathode,hole,reference,1.843051003843582e-05,1.9135703359883853e-14,True
M2/M3,G2,forward,0.58,Cathode,hole,candidate,1.8191445991510307e-05,1.8877018196223696e-14,True
M2/M3,G2,forward,0.6,Anode,total,reference,1.6376487884550665e-05,1.0932778937017967e-13,True
M2/M3,G2,forward,0.6,Anode,total,candidate,1.5798816823477112e-05,1.054127726841197e-13,True
M2/M3,G2,forward,0.6,Anode,electron,reference,1.4796119270403995e-05,6.55458833597081e-14,True
M2/M3,G2,forward,0.6,Anode,electron,candidate,1.4103746359158273e-05,6.244402080192489e-14,True
M2/M3,G2,forward,0.6,Anode,hole,reference,1.9493608169672447e-05,4.378190601005798e-14,True
M2/M3,G2,forward,0.6,Anode,hole,candidate,1.914217281081156e-05,4.296875188178122e-14,True
M2/M3,G2,forward,0.6,Cathode,total,reference,1.6376487884550665e-05,1.0932778937017967e-13,True
M2/M3,G2,forward,0.6,Cathode,total,candidate,1.5798816828188188e-05,1.0541277271555256e-13,True
M2/M3,G2,forward,0.6,Cathode,electron,reference,1.5250443749429258e-05,6.757171072997694e-14,True
M2/M3,G2,forward,0.6,Cathode,electron,candidate,1.4558247410622136e-05,6.446890712272523e-14,True
M2/M3,G2,forward,0.6,Cathode,hole,reference,1.859878843508565e-05,4.1756078640202733e-14,True
M2/M3,G2,forward,0.6,Cathode,hole,candidate,1.8247136754406268e-05,4.0943865593240925e-14,True
M2/M3,G2,forward,0.62,Anode,total,reference,1.6056504221346652e-05,2.3170471779922133e-13,True
M2/M3,G2,forward,0.62,Anode,total,candidate,1.5210711827795035e-05,2.193776087821019e-13,True
M2/M3,G2,forward,0.62,Anode,electron,reference,1.4362455258142871e-05,1.3754870591067966e-13,True
M2/M3,G2,forward,0.62,Anode,electron,candidate,1.3349184521785969e-05,1.2777365273515313e-13,True
M2/M3,G2,forward,0.62,Anode,hole,reference,1.93991320389764e-05,9.415601191004836e-14,True
M2/M3,G2,forward,0.62,Anode,hole,candidate,1.888379783715709e-05,9.160395604694876e-14,True
M2/M3,G2,forward,0.62,Cathode,total,reference,1.6056504221346652e-05,2.3170471779922133e-13,True
M2/M3,G2,forward,0.62,Cathode,total,candidate,1.5210711829286287e-05,2.1937760880360859e-13,True
M2/M3,G2,forward,0.62,Cathode,electron,reference,1.4672843707983652e-05,1.4054633348981036e-13,True
M2/M3,G2,forward,0.62,Cathode,electron,candidate,1.3659727401651729e-05,1.3076936636558453e-13,True
M2/M3,G2,forward,0.62,Cathode,hole,reference,1.8788133765043984e-05,9.115838433009048e-14,True
M2/M3,G2,forward,0.62,Cathode,hole,candidate,1.827267050371495e-05,8.860824243802406e-14,True
M2/M3,G2,forward,0.64,Anode,total,reference,1.5598978653842812e-05,4.860690258954986e-13,True
M2/M3,G2,forward,0.64,Anode,total,candidate,1.4363393594523145e-05,4.473195759160673e-13,True
M2/M3,G2,forward,0.64,Anode,electron,reference,1.3668012326514648e-05,2.826953271003365e-13,True
M2/M3,G2,forward,0.64,Anode,electron,candidate,1.218798402485107e-05,2.5194400863825695e-13,True
M2/M3,G2,forward,0.64,Anode,hole,reference,1.941084453312772e-05,2.0337369870086346e-13,True
M2/M3,G2,forward,0.64,Anode,hole,candidate,1.865780299127333e-05,1.953755672794647e-13,True
M2/M3,G2,forward,0.64,Cathode,total,reference,1.5598978653842812e-05,4.860690258954986e-13,True
M2/M3,G2,forward,0.64,Cathode,total,candidate,1.4363393593673242e-05,4.473195758895975e-13,True
M2/M3,G2,forward,0.64,Cathode,electron,reference,1.3880591476620516e-05,2.8713964330305663e-13,True
M2/M3,G2,forward,0.64,Cathode,electron,candidate,1.2400715330438224e-05,2.563839389639332e-13,True
M2/M3,G2,forward,0.64,Cathode,hole,reference,1.899286936996583e-05,1.9892938260071373e-13,True
M2/M3,G2,forward,0.64,Cathode,hole,candidate,1.8239765603075527e-05,1.9093563692897305e-13,True
M2/M3,G2,forward,0.66,Anode,total,reference,1.489873622668278e-05,1.0003487128908416e-12,True
M2/M3,G2,forward,0.66,Anode,total,candidate,1.3099605253897627e-05,8.790626374766031e-13,True
M2/M3,G2,forward,0.66,Anode,electron,reference,1.257833762617141e-05,5.606960099967721e-13,True
M2/M3,G2,forward,0.66,Anode,electron,candidate,1.0422944420929572e-05,4.643591726107318e-13,True
M2/M3,G2,forward,0.66,Anode,hole,reference,1.948221738152906e-05,4.3965270290068693e-13,True
M2/M3,G2,forward,0.66,Anode,hole,candidate,1.838680224975252e-05,4.1470346486256255e-13,True
M2/M3,G2,forward,0.66,Cathode,total,reference,1.489873622668278e-05,1.0003487128908416e-12,True
M2/M3,G2,forward,0.66,Cathode,total,candidate,1.3099605253108765e-05,8.790626374236635e-13,True
M2/M3,G2,forward,0.66,Cathode,electron,reference,1.2724446436946927e-05,5.67297444796588e-13,True
M2/M3,G2,forward,0.66,Cathode,electron,candidate,1.0569222177786885e-05,4.70949508473142e-13,True
M2/M3,G2,forward,0.66,Cathode,hole,reference,1.919560188229779e-05,4.33051268100871e-13,True
M2/M3,G2,forward,0.66,Cathode,hole,candidate,1.8100179983220957e-05,4.081131289571389e-13,True
M2/M3,G2,forward,0.68,Anode,total,reference,1.3805828274037555e-05,1.9888164030034794e-12,True
M2/M3,G2,forward,0.68,Anode,total,candidate,1.120161293258514e-05,1.6127751439617002e-12,True
M2/M3,G2,forward,0.68,Anode,electron,reference,1.0898658301721453e-05,1.04266419419664e-12,True
M2/M3,G2,forward,0.68,Anode,electron,candidate,7.776946740875612e-06,7.436031679880598e-13,True
M2/M3,G2,forward,0.68,Anode,hole,reference,1.9553750987080893e-05,9.461522087009602e-13,True
M2/M3,G2,forward,0.68,Anode,hole,candidate,1.7972689107542903e-05,8.691719759604055e-13,True
M2/M3,G2,forward,0.68,Cathode,total,reference,1.3805828274037555e-05,1.9888164030034794e-12,True
M2/M3,G2,forward,0.68,Cathode,total,candidate,1.1201612931665915e-05,1.6127751438293513e-12,True
M2/M3,G2,forward,0.68,Cathode,electron,reference,1.0999587406173564e-05,1.0524756786992881e-12,True
M2/M3,G2,forward,0.68,Cathode,electron,candidate,7.878082324317761e-06,7.533848341781074e-13,True
M2/M3,G2,forward,0.68,Cathode,hole,reference,1.935664326116126e-05,9.363407243041913e-13,True
M2/M3,G2,forward,0.68,Cathode,hole,candidate,1.7775624320250345e-05,8.593903096247741e-13,True
M2/M3,G2,forward,0.7,Anode,total,reference,1.211697061392413e-05,3.7126026670310745e-12,True
M2/M3,G2,forward,0.7,Anode,total,candidate,8.390486589044345e-06,2.5694236610002927e-12,True
M2/M3,G2,forward,0.7,Anode,electron,reference,8.369673076745163e-06,1.7039575180027634e-12,True
M2/M3,G2,forward,0.7,Anode,electron,candidate,3.89677271680069e-06,7.929009990981588e-13,True
M2/M3,G2,forward,0.7,Anode,hole,reference,1.9537481474114246e-05,2.0086451490018414e-12,True
M2/M3,G2,forward,0.7,Anode,hole,candidate,1.7289040891345245e-05,1.776522661902134e-12,True
M2/M3,G2,forward,0.7,Cathode,total,reference,1.211697061392413e-05,3.7126026670310745e-12,True
M2/M3,G2,forward,0.7,Cathode,total,candidate,8.390486587315599e-06,2.569423660470897e-12,True
M2/M3,G2,forward,0.7,Cathode,electron,reference,8.439891045478633e-06,1.7184943200222637e-12,True
M2/M3,G2,forward,0.7,Cathode,electron,candidate,3.967258999631195e-06,8.073566700255701e-13,True
M2/M3,G2,forward,0.7,Cathode,hole,reference,1.940148243693942e-05,1.9941083480014276e-12,True
M2/M3,G2,forward,0.7,Cathode,hole,candidate,1.7153129751095244e-05,1.762066990445327e-12,True
M2/M3,G2,forward,0.72,Anode,total,reference,9.60572108939547e-06,6.1547191310612004e-12,True
M2/M3,G2,forward,0.72,Anode,total,candidate,4.387325070887597e-06,2.809626008724628e-12,True
M2/M3,G2,forward,0.72,Anode,electron,reference,4.715008219754967e-06,2.0091719230004338e-12,True
M2/M3,G2,forward,0.72,Anode,electron,candidate,1.5650075233444848e-06,6.665315205666315e-13,True
M2/M3,G2,forward,0.72,Anode,hole,reference,1.931646940678629e-05,4.145547208007827e-12,True
M2/M3,G2,forward,0.72,Anode,hole,candidate,1.6205904538666037e-05,3.476157529317729e-12,True
M2/M3,G2,forward,0.72,Cathode,total,reference,9.60572108939547e-06,6.1547191310612004e-12,True
M2/M3,G2,forward,0.72,Cathode,total,candidate,4.387325072871616e-06,2.8096260099951773e-12,True
M2/M3,G2,forward,0.72,Cathode,electron,reference,4.7643658502294545e-06,2.0304724500486596e-12,True
M2/M3,G2,forward,0.72,Cathode,electron,candidate,1.5152922308964977e-06,6.45443175854028e-13,True
M2/M3,G2,forward,0.72,Cathode,hole,reference,1.9222258631313692e-05,4.1242466799802194e-12,True
M2/M3,G2,forward,0.72,Cathode,hole,candidate,1.611181539162584e-05,3.455069185981554e-12,True
M2/M3,G2,forward,0.74,Anode,total,reference,6.147922921673157e-06,7.989721409989412e-12,True
M2/M3,G2,forward,0.74,Anode,total,candidate,8.964394253166157e-07,1.1644095980154758e-12,True
M2/M3,G2,forward,0.74,Anode,electron,reference,1.933649035532182e-07,1.6737585707657544e-13,True
M2/M3,G2,forward,0.74,Anode,electron,candidate,8.709528539575065e-06,7.535120421631673e-12,True
M2/M3,G2,forward,0.74,Anode,hole,reference,1.8795814878908758e-05,8.157097270983514e-12,True
M2/M3,G2,forward,0.74,Anode,hole,candidate,1.4686874199136403e-05,6.370710823563257e-12,True
M2/M3,G2,forward,0.74,Cathode,total,reference,6.147922921673157e-06,7.989721409989412e-12,True
M2/M3,G2,forward,0.74,Cathode,total,candidate,8.964394253166157e-07,1.1644095980154758e-12,True
M2/M3,G2,forward,0.74,Cathode,electron,reference,1.5812396539578864e-07,1.3688808806875568e-13,True
M2/M3,G2,forward,0.74,Cathode,electron,candidate,8.673817331500084e-06,7.505136987052076e-12,True
M2/M3,G2,forward,0.74,Cathode,hole,reference,1.8730106002853554e-05,8.126609502981546e-12,True
M2/M3,G2,forward,0.74,Cathode,hole,candidate,1.4621296901965478e-05,6.340727388983661e-12,True
M2/M3,G2,forward,0.76,Anode,total,reference,1.928986092474298e-06,4.8438977400372645e-12,True
M2/M3,G2,forward,0.76,Anode,total,candidate,7.094444612330594e-06,1.7806669770555625e-11,True
M2/M3,G2,forward,0.76,Anode,electron,reference,6.077262582898971e-06,1.0187982800048188e-11,True
M2/M3,G2,forward,0.76,Anode,electron,candidate,1.7059878681149123e-05,2.858596711070345e-11,True
M2/M3,G2,forward,0.76,Anode,hole,reference,1.8008702432876623e-05,1.5031880539979573e-11,True
M2/M3,G2,forward,0.76,Anode,hole,candidate,1.2919858156132875e-05,1.0779297340041945e-11,True
M2/M3,G2,forward,0.76,Cathode,total,reference,1.928986092474298e-06,4.8438977400372645e-12,True
M2/M3,G2,forward,0.76,Cathode,total,candidate,7.094444614017944e-06,1.780666977479079e-11,True
M2/M3,G2,forward,0.76,Cathode,electron,reference,6.051495981394652e-06,1.0145889900075035e-11,True
M2/M3,G2,forward,0.76,Cathode,electron,candidate,1.7033527691400675e-05,2.8544914777788746e-11,True
M2/M3,G2,forward,0.76,Cathode,hole,reference,1.7962194188227752e-05,1.498978764498274e-11,True
M2/M3,G2,forward,0.76,Cathode,hole,candidate,1.287346362506784e-05,1.0738245002786198e-11,True
M2/M3,G2,forward,0.78,Anode,total,reference,2.5125259592271928e-06,1.1424523930471332e-11,True
M2/M3,G2,forward,0.78,Anode,total,candidate,1.339953714032132e-05,6.090271909968978e-11,True
M2/M3,G2,forward,0.78,Anode,electron,reference,1.2208160265619254e-05,3.717259878003535e-11,True
M2/M3,G2,forward,0.78,Anode,electron,candidate,2.5567987564576395e-05,7.781915019621405e-11,True
M2/M3,G2,forward,0.78,Anode,hole,reference,1.7141048097677697e-05,2.5748074840034897e-11,True
M2/M3,G2,forward,0.78,Anode,hole,candidate,1.126620820790273e-05,1.6916431096947784e-11,True
M2/M3,G2,forward,0.78,Cathode,total,reference,2.5125259592271928e-06,1.1424523930471332e-11,True
M2/M3,G2,forward,0.78,Cathode,total,candidate,1.3399537045919391e-05,6.09027186346687e-11,True
M2/M3,G2,forward,0.78,Cathode,electron,reference,1.2188709340957631e-05,3.7116880370006294e-11,True
M2/M3,G2,forward,0.78,Cathode,electron,candidate,2.554787035926088e-05,7.776527093442381e-11,True
M2/M3,G2,forward,0.78,Cathode,hole,reference,1.7107232576977633e-05,2.569235643000584e-11,True
M2/M3,G2,forward,0.78,Cathode,hole,candidate,1.1232477492290914e-05,1.6862552299331596e-11,True
M2/M3,G2,forward,0.8,Anode,total,reference,6.596741684692107e-06,5.050820554000277e-11,True
M2/M3,G2,forward,0.8,Anode,total,candidate,1.903829718291591e-05,1.4571411627626414e-10,True
M2/M3,G2,forward,0.8,Anode,electron,reference,1.7809810285879143e-05,9.163395638981476e-11,True
M2/M3,G2,forward,0.8,Anode,electron,candidate,3.3202400439324804e-05,1.7076754151489694e-10,True
M2/M3,G2,forward,0.8,Anode,hole,reference,1.637563440129459e-05,4.112575085997639e-11,True
M2/M3,G2,forward,0.8,Anode,hole,candidate,9.979424391800447e-06,2.505342523905632e-11,True
M2/M3,G2,forward,0.8,Cathode,total,reference,6.596741684692107e-06,5.050820554000277e-11,True
M2/M3,G2,forward,0.8,Cathode,total,candidate,1.9038297166799035e-05,1.4571411613735073e-10,True
M2/M3,G2,forward,0.8,Cathode,electron,reference,1.7794600607076435e-05,9.156310871011569e-11,True
M2/M3,G2,forward,0.8,Cathode,electron,candidate,3.318649376738425e-05,1.706995425077964e-10,True
M2/M3,G2,forward,0.8,Cathode,hole,reference,1.6350134350028838e-05,4.10549031798538e-11,True
M2/M3,G2,forward,0.8,Cathode,hole,candidate,9.953988949830758e-06,2.4985426370869186e-11,True
M2/M3,G2,reverse,-0.0,Anode,total,reference,1.554851974492514e-07,1.554851974492514e-29,True
M2/M3,G2,reverse,-0.0,Anode,total,candidate,7.336312708880988e-13,7.336312708880989e-35,True
M2/M3,G2,reverse,-0.0,Anode,electron,reference,3.2570726120893895e-08,3.2570726120893895e-30,True
M2/M3,G2,reverse,-0.0,Anode,electron,candidate,1.0994546144547037e-18,1.0994546144547037e-40,True
M2/M3,G2,reverse,-0.0,Anode,hole,reference,1.2291447132835777e-07,1.229144713283578e-29,True
M2/M3,G2,reverse,-0.0,Anode,hole,candidate,7.336301714334844e-13,7.336301714334845e-35,True
M2/M3,G2,reverse,-0.0,Cathode,total,reference,1.554851974492514e-07,1.554851974492514e-29,True
M2/M3,G2,reverse,-0.0,Cathode,total,candidate,1.5685990743540498e-12,1.5685990743540498e-34,True
M2/M3,G2,reverse,-0.0,Cathode,electron,reference,3.25707293577948e-08,3.25707293577948e-30,True
M2/M3,G2,reverse,-0.0,Cathode,electron,candidate,1.5685982722446378e-12,1.568598272244638e-34,True
M2/M3,G2,reverse,-0.0,Cathode,hole,reference,1.2291446809145692e-07,1.2291446809145691e-29,True
M2/M3,G2,reverse,-0.0,Cathode,hole,candidate,8.0210941185826855e-19,8.021094118582686e-41,True
M2/M3,G2,reverse,-0.1,Anode,total,reference,0.00813587828814184,1.57639029177197e-20,True
M2/M3,G2,reverse,-0.1,Anode,total,candidate,0.008136514361769381,1.5759504033022563e-20,True
M2/M3,G2,reverse,-0.1,Anode,electron,reference,1.4805248376330018e-05,5.562466995030398e-24,True
M2/M3,G2,reverse,-0.1,Anode,electron,candidate,1.4841003262276663e-05,5.572912593573334e-24,True
M2/M3,G2,reverse,-0.1,Anode,hole,reference,0.010089409956179908,1.5758340450719854e-20,True
M2/M3,G2,reverse,-0.1,Anode,hole,candidate,0.010089757325167932,1.5753931120428893e-20,True
M2/M3,G2,reverse,-0.1,Cathode,total,reference,0.00813587828814184,1.57639029177197e-20,True
M2/M3,G2,reverse,-0.1,Cathode,total,candidate,0.008136514351315103,1.5759504039853836e-20,True
M2/M3,G2,reverse,-0.1,Cathode,electron,reference,0.009026788970089817,1.5760606460479998e-20,True
M2/M3,G2,reverse,-0.1,Cathode,electron,candidate,0.009027316321110522,1.5756201376000592e-20,True
M2/M3,G2,reverse,-0.1,Cathode,hole,reference,1.7205159490280956e-05,3.2964572500059016e-24,True
M2/M3,G2,reverse,-0.1,Cathode,hole,candidate,1.7246747217517153e-05,3.3026638537986004e-24,True
M2/M3,G2,reverse,-0.2,Anode,total,reference,0.006351027695354362,1.802469605414997e-20,True
M2/M3,G2,reverse,-0.2,Anode,total,candidate,0.006351371500340976,1.8019697833815296e-20,True
M2/M3,G2,reverse,-0.2,Anode,electron,reference,1.4828012058317687e-05,5.709842868001177e-24,True
M2/M3,G2,reverse,-0.2,Anode,electron,candidate,1.4868457261874695e-05,5.722383220666678e-24,True
M2/M3,G2,reverse,-0.2,Anode,hole,reference,0.007345681167701446,1.8018986211290107e-20,True
M2/M3,G2,reverse,-0.2,Anode,hole,candidate,0.007345844090525484,1.801397545059463e-20,True
M2/M3,G2,reverse,-0.2,Cathode,total,reference,0.006351027695354362,1.802469605414997e-20,True
M2/M3,G2,reverse,-0.2,Cathode,total,candidate,0.00635137150008782,1.8019697833823e-20,True
M2/M3,G2,reverse,-0.2,Cathode,electron,reference,0.006822173643643133,1.8021307939519915e-20,True
M2/M3,G2,reverse,-0.2,Cathode,electron,candidate,0.006822440905892615,1.8016302252175348e-20,True
M2/M3,G2,reverse,-0.2,Cathode,hole,reference,1.7242586806181153e-05,3.388114631982766e-24,True
M2/M3,G2,reverse,-0.2,Cathode,hole,candidate,1.728968457883674e-05,3.395581647194208e-24,True
M2/M3,G2,reverse,-0.3,Anode,total,reference,0.005010114666564619,1.833763461335063e-20,True
M2/M3,G2,reverse,-0.3,Anode,total,candidate,0.005010320201597513,1.8332607224774207e-20,True
M2/M3,G2,reverse,-0.3,Anode,electron,reference,1.4890198547367639e-05,5.757761124030977e-24,True
M2/M3,G2,reverse,-0.3,Anode,electron,candidate,1.4932820608391946e-05,5.771225251883198e-24,True
M2/M3,G2,reverse,-0.3,Anode,hole,reference,0.005600184734883688,1.8331876852210133e-20,True
M2/M3,G2,reverse,-0.3,Anode,hole,candidate,0.005600272679798306,1.8326835999522565e-20,True
M2/M3,G2,reverse,-0.3,Cathode,total,reference,0.005010114666564619,1.833763461335063e-20,True
M2/M3,G2,reverse,-0.3,Cathode,total,candidate,0.005010320201447612,1.8332607224783452e-20,True
M2/M3,G2,reverse,-0.3,Cathode,electron,reference,0.005294798883806377,1.8334213890949753e-20,True
M2/M3,G2,reverse,-0.3,Cathode,electron,candidate,0.0052949523940372025,1.8329178469126167e-20,True
M2/M3,G2,reverse,-0.3,Cathode,hole,reference,1.732546282634965e-05,3.4207223899967746e-24,True
M2/M3,G2,reverse,-0.3,Cathode,hole,candidate,1.7375142137373515e-05,3.428755657236e-24,True
M2/M3,G2,reverse,-0.4,Anode,total,reference,0.004134794267780698,1.8369943351070095e-20,True
M2/M3,G2,reverse,-0.4,Anode,total,candidate,0.004134926770103213,1.8364997439899822e-20,True
M2/M3,G2,reverse,-0.4,Anode,electron,reference,1.5000497662787682e-05,5.821283324029586e-24,True
M2/M3,G2,reverse,-0.4,Anode,electron,candidate,1.5041067117674061e-05,5.834030218044555e-24,True
M2/M3,G2,reverse,-0.4,Anode,hole,reference,0.004529097209608111,1.8364122067749918e-20,True
M2/M3,G2,reverse,-0.4,Anode,hole,candidate,0.004529146816097276,1.8359163409681345e-20,True
M2/M3,G2,reverse,-0.4,Cathode,total,reference,0.004134794267780698,1.8369943351070095e-20,True
M2/M3,G2,reverse,-0.4,Cathode,total,candidate,0.004134926770001751,1.836499743991523e-20,True
M2/M3,G2,reverse,-0.4,Cathode,electron,reference,0.004327119633963649,1.836648082988962e-20,True
M2/M3,G2,reverse,-0.4,Cathode,electron,candidate,0.004327214694373641,1.8361527291703195e-20,True
M2/M3,G2,reverse,-0.4,Cathode,hole,reference,1.7464032264827983e-05,3.4625211819934715e-24,True
M2/M3,G2,reverse,-0.4,Cathode,hole,candidate,1.751137857368245e-05,3.470148212396193e-24,True
M2/M3,G2,reverse,-0.5,Anode,total,reference,0.003536542045112352,1.83620835372097e-20,True
M2/M3,G2,reverse,-0.5,Anode,total,candidate,0.0035366281400150603,1.8357270916180352e-20,True
M2/M3,G2,reverse,-0.5,Anode,electron,reference,1.5166273565603976e-05,5.9059115809882986e-24,True
M2/M3,G2,reverse,-0.5,Anode,electron,candidate,1.5198548592108978e-05,5.915504732219266e-24,True
M2/M3,G2,reverse,-0.5,Anode,hole,reference,0.0038220615999588737,1.8356177625629626e-20,True
M2/M3,G2,reverse,-0.5,Anode,hole,candidate,0.0038220852910976952,1.83513554114477e-20,True
M2/M3,G2,reverse,-0.5,Cathode,total,reference,0.003536542045112352,1.83620835372097e-20,True
M2/M3,G2,reverse,-0.5,Cathode,total,candidate,0.0035366281399377172,1.8357270916182663e-20,True
M2/M3,G2,reverse,-0.5,Cathode,electron,reference,0.0036768323959370346,1.8358566700609345e-20,True
M2/M3,G2,reverse,-0.5,Cathode,electron,candidate,0.0036768900717143145,1.8353748308535542e-20,True
M2/M3,G2,reverse,-0.5,Cathode,hole,reference,1.7667019691024604e-05,3.5168365930117046e-24,True
M2/M3,G2,reverse,-0.5,Cathode,hole,candidate,1.7704763993284653e-05,3.522607646880812e-24,True
M2/M3,G2,reverse,-0.6,Anode,total,reference,0.0031036162440219706,1.834874834412994e-20,True
M2/M3,G2,reverse,-0.6,Anode,total,candidate,0.0031036656891103155,1.834411761206837e-20,True
M2/M3,G2,reverse,-0.6,Anode,electron,reference,1.5388455440328706e-05,6.012350103006077e-24,True
M2/M3,G2,reverse,-0.6,Anode,electron,candidate,1.5404090368796475e-05,6.015508271962277e-24,True
M2/M3,G2,reverse,-0.6,Anode,hole,reference,0.00332214738730789,1.8342735994029292e-20,True
M2/M3,G2,reverse,-0.6,Anode,hole,candidate,0.0033221472788183023,1.8338102103796985e-20,True
M2/M3,G2,reverse,-0.6,Cathode,total,reference,0.0031036162440219706,1.834874834412994e-20,True
M2/M3,G2,reverse,-0.6,Cathode,total,candidate,0.0031036656890526203,1.8344117612086088e-20,True
M2/M3,G2,reverse,-0.6,Cathode,electron,reference,0.003211564125709771,1.8345164201320112e-20,True
M2/M3,G2,reverse,-0.6,Cathode,electron,candidate,0.0032115910136502504,1.834053151193363e-20,True
M2/M3,G2,reverse,-0.6,Cathode,hole,reference,1.7935651072825278e-05,3.5841428200094066e-24,True
M2/M3,G2,reverse,-0.6,Cathode,hole,candidate,1.7954061337529404e-05,3.586100153156354e-24,True
M2/M3,G2,reverse,-0.7,Anode,total,reference,0.0027756698101953684,1.8335479993509585e-20,True
M2/M3,G2,reverse,-0.7,Anode,total,candidate,0.002775683071305776,1.8331080442235383e-20,True
M2/M3,G2,reverse,-0.7,Anode,electron,reference,1.565463893539191e-05,6.136008529997707e-24,True
M2/M3,G2,reverse,-0.7,Anode,electron,candidate,1.5643410158917676e-05,6.128686539887009e-24,True
M2/M3,G2,reverse,-0.7,Anode,hole,reference,0.002949768447918536,1.832934398498002e-20,True
M2/M3,G2,reverse,-0.7,Anode,hole,candidate,0.002949740375405008,1.8324951755697037e-20,True
M2/M3,G2,reverse,-0.7,Cathode,total,reference,0.0027756698101953684,1.8335479993509585e-20,True
M2/M3,G2,reverse,-0.7,Cathode,total,candidate,0.00277568307126081,1.8331080442263117e-20,True
M2/M3,G2,reverse,-0.7,Cathode,electron,reference,0.0028620197501378814,1.833181824156011e-20,True
M2/M3,G2,reverse,-0.7,Cathode,electron,candidate,0.0028620143311051845,1.8327422966469763e-20,True
M2/M3,G2,reverse,-0.7,Cathode,hole,reference,1.8255594350606387e-05,3.6617519599967745e-24,True
M2/M3,G2,reverse,-0.7,Cathode,hole,candidate,1.8242733242232484e-05,3.6574757933541636e-24,True
M2/M3,G2,reverse,-0.8,Anode,total,reference,0.002518508295810552,1.832439704273927e-20,True
M2/M3,G2,reverse,-0.8,Anode,total,candidate,0.0025184793948140297,1.8320273469640247e-20,True
M2/M3,G2,reverse,-0.8,Anode,electron,reference,1.5931800424508172e-05,6.26410893697977e-24,True
M2/M3,G2,reverse,-0.8,Anode,electron,candidate,1.5882224307053862e-05,6.241735013711296e-24,True
M2/M3,G2,reverse,-0.8,Anode,hole,reference,0.0026614708550247333,1.8318132933800557e-20,True
M2/M3,G2,reverse,-0.8,Anode,hole,candidate,0.0026614056667989302,1.831403173462721e-20,True
M2/M3,G2,reverse,-0.8,Cathode,total,reference,0.002518508295810552,1.832439704273927e-20,True
M2/M3,G2,reverse,-0.8,Cathode,total,candidate,0.0025184793947728317,1.8320273469638706e-20,True
M2/M3,G2,reverse,-0.8,Cathode,electron,reference,0.0025896451741564434,1.832065497237901e-20,True
M2/M3,G2,reverse,-0.8,Cathode,electron,candidate,0.0025896000668032687,1.831654465104156e-20,True
M2/M3,G2,reverse,-0.8,Cathode,hole,reference,1.8588421033668974e-05,3.742070355012941e-24,True
M2/M3,G2,reverse,-0.8,Cathode,hole,candidate,1.8530861945463725e-05,3.728818596566792e-24,True
M2/M3,G2,reverse,-0.9,Anode,total,reference,0.002311543403192672,1.8317935693500955e-20,True
M2/M3,G2,reverse,-0.9,Anode,total,candidate,0.0023114611270145437,1.8314119236544835e-20,True
M2/M3,G2,reverse,-0.9,Anode,electron,reference,1.6161539986639025e-05,6.373696289986117e-24,True
M2/M3,G2,reverse,-0.9,Anode,electron,candidate,1.6061901643175965e-05,6.331575159548341e-24,True
M2/M3,G2,reverse,-0.9,Anode,hole,reference,0.002431758386533216,1.831156199720938e-20,True
M2/M3,G2,reverse,-0.9,Anode,hole,candidate,0.0024316424221542425,1.8307787661387308e-20,True
M2/M3,G2,reverse,-0.9,Cathode,total,reference,0.002311543403192672,1.8317935693500955e-20,True
M2/M3,G2,reverse,-0.9,Cathode,total,candidate,0.0023114611269764974,1.8314119236520183e-20,True
M2/M3,G2,reverse,-0.9,Cathode,electron,reference,0.00237152069623727,1.8314124307880453e-20,True
M2/M3,G2,reverse,-0.9,Cathode,electron,candidate,0.002371423569736904,1.8310332903288545e-20,True
M2/M3,G2,reverse,-0.9,Cathode,hole,reference,1.8865996213823457e-05,3.811385619996954e-24,True
M2/M3,G2,reverse,-0.9,Cathode,hole,candidate,1.8750020313270714e-05,3.7863332297361424e-24,True
M2/M3,G2,reverse,-1.0,Anode,total,reference,0.002141681800393042,1.831906237707075e-20,True
M2/M3,G2,reverse,-1.0,Anode,total,candidate,0.0021415299676576798,1.8315553782866614e-20,True
