node_id,donors_cm3,acceptors_cm3
2910,98055574301674288,4.4716774195971974e+17
2911,98055574301674288,4.4716774195971974e+17
2912,39926829198570360,3.4662743305008397e+17
2913,17252518282216996,2.4937166076406192e+17
2914,39926829198570360,3.4662743305008397e+17
2915,17252518282216996,2.4937166076406192e+17
2916,4.5381495139215396e+18,7.8202514828945933e+17
2917,4.5381495139215396e+18,7.8202514828945933e+17
2918,2.3904463257458913e+18,6.8817754814926234e+17
2919,2.3904463257458913e+18,6.8817754814926234e+17
2920,1.6921278284959928e+18,6.596411579131264e+17
2921,1.1782449322089846e+18,6.3957770476382733e+17
2922,1.6921278284959928e+18,6.596411579131264e+17
2923,1.1782449322089846e+18,6.3957770476382733e+17
2924,8.0721678201637222e+17,6.2371105685581466e+17
2925,5.4433320230979974e+17,6.0198814631358989e+17
2926,8.0721678201637222e+17,6.2371105685581466e+17
2927,5.4433320230979974e+17,6.0198814631358989e+17
2928,4.5381495139215396e+18,7.8202514828945933e+17
2929,4.5381495139215396e+18,7.8202514828945933e+17
2930,2.3904463257458913e+18,6.8817754814926234e+17
2931,2.3904463257458913e+18,6.8817754814926234e+17
2932,1.6921278284959928e+18,6.596411579131264e+17
2933,1.1782449322089846e+18,6.3957770476382733e+17
2934,1.6921278284959928e+18,6.596411579131264e+17
2935,1.1782449322089846e+18,6.3957770476382733e+17
2936,8.0721678201637222e+17,6.2371105685581466e+17
2937,5.4433320230979974e+17,6.0198814631358989e+17
2938,8.0721678201637222e+17,6.2371105685581466e+17
2939,5.4433320230979974e+17,6.0198814631358989e+17
2940,3.6152084662033696e+17,5.7285430939856403e+17
2941,2.3672615703301411e+17,5.3658408592628557e+17
2942,3.6152084662033696e+17,5.7285430939856403e+17
2943,2.3672615703301411e+17,5.3658408592628557e+17
2944,98055574301674288,4.4716774195971974e+17
2945,98055574301674288,4.4716774195971974e+17
2946,39926829198570360,3.4662743305008397e+17
2947,17252518282216996,2.4937166076406192e+17
2948,39926829198570360,3.4662743305008397e+17
2949,17252518282216996,2.4937166076406192e+17
2950,3.6152084662033696e+17,5.7285430939856403e+17
2951,2.3672615703301411e+17,5.3658408592628557e+17
2952,3.6152084662033696e+17,5.7285430939856403e+17
2953,2.3672615703301411e+17,5.3658408592628557e+17
2954,98055574301674288,4.4716774195971974e+17
2955,98055574301674288,4.4716774195971974e+17
2956,39926829198570360,3.4662743305008397e+17
2957,17252518282216996,2.4937166076406192e+17
2958,39926829198570360,3.4662743305008397e+17
2959,17252518282216996,2.4937166076406192e+17
2960,6.767914165523832e+19,4.4502858352413046e+18
2961,7.0005000000000082e+19,4.6000000000000133e+18
2962,6.1155062376369955e+19,4.0339337519783731e+18
2963,6.767914165523832e+19,4.4502858352413046e+18
2964,7.0005000000000082e+19,4.6000000000000133e+18
2965,6.1155062376369955e+19,4.0339337519783731e+18
2966,5.1649072820586152e+19,3.4376368400518492e+18
2967,4.0770567961834676e+19,2.7726395234348227e+18
2968,5.1649072820586152e+19,3.4376368400518492e+18
2969,4.0770567961834676e+19,2.7726395234348227e+18
2970,6.767914165523832e+19,4.4502858352413046e+18
2971,7.0005000000000082e+19,4.6000000000000133e+18
2972,6.1155062376369955e+19,4.0339337519783731e+18
2973,6.767914165523832e+19,4.4502858352413046e+18
2974,7.0005000000000082e+19,4.6000000000000133e+18
2975,6.1155062376369955e+19,4.0339337519783731e+18
2976,5.1649072820586152e+19,3.4376368400518492e+18
2977,4.0770567961834676e+19,2.7726395234348227e+18
2978,5.1649072820586152e+19,3.4376368400518492e+18
2979,4.0770567961834676e+19,2.7726395234348227e+18
2980,3.0080713719907668e+19,2.1412904879628347e+18
2981,2.0744000366329512e+19,1.6130882566357251e+18
2982,3.0080713719907668e+19,2.1412904879628347e+18
2983,2.0744000366329512e+19,1.6130882566357251e+18
2984,1.3371236107877267e+19,1.2169870160135355e+18
2985,8.0565569628569016e+18,9.4815347062489498e+17
2986,1.3371236107877267e+19,1.2169870160135355e+18
2987,8.0565569628569016e+18,9.4815347062489498e+17
2988,3.0080713719907668e+19,2.1412904879628347e+18
2989,2.0744000366329512e+19,1.6130882566357251e+18
2990,3.0080713719907668e+19,2.1412904879628347e+18
2991,2.0744000366329512e+19,1.6130882566357251e+18
2992,1.3371236107877267e+19,1.2169870160135355e+18
2993,8.0565569628569016e+18,9.4815347062489498e+17
2994,1.3371236107877267e+19,1.2169870160135355e+18
2995,8.0565569628569016e+18,9.4815347062489498e+17
2996,6.767914165523832e+19,4.4502858352413046e+18
2997,7.0005000000000082e+19,4.6000000000000133e+18
2998,6.1155062376369955e+19,4.0339337519783731e+18
2999,6.767914165523832e+19,4.4502858352413046e+18
3000,7.0005000000000082e+19,4.6000000000000133e+18
3001,6.1155062376369955e+19,4.0339337519783731e+18
3002,5.1649072820586152e+19,3.4376368400518492e+18
3003,4.0770567961834676e+19,2.7726395234348227e+18
3004,5.1649072820586152e+19,3.4376368400518492e+18
3005,4.0770567961834676e+19,2.7726395234348227e+18
3006,6.767914165523832e+19,4.4502858352413046e+18
3007,7.0005000000000082e+19,4.6000000000000133e+18
3008,6.1155062376369955e+19,4.0339337519783731e+18
3009,6.767914165523832e+19,4.4502858352413046e+18
3010,7.0005000000000082e+19,4.6000000000000133e+18
3011,6.1155062376369955e+19,4.0339337519783731e+18
3012,5.1649072820586152e+19,3.4376368400518492e+18
3013,4.0770567961834676e+19,2.7726395234348227e+18
3014,5.1649072820586152e+19,3.4376368400518492e+18
3015,4.0770567961834676e+19,2.7726395234348227e+18
3016,3.0080713719907668e+19,2.1412904879628347e+18
3017,2.0744000366329512e+19,1.6130882566357251e+18
3018,3.0080713719907668e+19,2.1412904879628347e+18
3019,2.0744000366329512e+19,1.6130882566357251e+18
3020,1.3371236107877267e+19,1.2169870160135355e+18
3021,8.0565569628569016e+18,9.4815347062489498e+17
3022,1.3371236107877267e+19,1.2169870160135355e+18
3023,8.0565569628569016e+18,9.4815347062489498e+17
3024,3.0080713719907668e+19,2.1412904879628347e+18
3025,2.0744000366329512e+19,1.6130882566357251e+18
3026,3.0080713719907668e+19,2.1412904879628347e+18
3027,2.0744000366329512e+19,1.6130882566357251e+18
3028,1.3371236107877267e+19,1.2169870160135355e+18
3029,8.0565569628569016e+18,9.4815347062489498e+17
3030,1.3371236107877267e+19,1.2169870160135355e+18
3031,8.0565569628569016e+18,9.4815347062489498e+17
3032,4.5381495139215396e+18,7.8202514828945933e+17
3033,4.5381495139215396e+18,7.8202514828945933e+17
3034,2.3904463257458913e+18,6.8817754814926234e+17
3035,2.3904463257458913e+18,6.8817754814926234e+17
3036,1.6921278284959928e+18,6.596411579131264e+17
3037,1.1782449322089846e+18,6.3957770476382733e+17
3038,1.6921278284959928e+18,6.596411579131264e+17
3039,1.1782449322089846e+18,6.3957770476382733e+17
3040,8.0721678201637222e+17,6.2371105685581466e+17
3041,5.4433320230979974e+17,6.0198814631358989e+17
3042,8.0721678201637222e+17,6.2371105685581466e+17
3043,5.4433320230979974e+17,6.0198814631358989e+17
3044,4.5381495139215396e+18,7.8202514828945933e+17
3045,4.5381495139215396e+18,7.8202514828945933e+17
3046,2.3904463257458913e+18,6.8817754814926234e+17
3047,2.3904463257458913e+18,6.8817754814926234e+17
3048,1.6921278284959928e+18,6.596411579131264e+17
3049,1.1782449322089846e+18,6.3957770476382733e+17
3050,1.6921278284959928e+18,6.596411579131264e+17
3051,1.1782449322089846e+18,6.3957770476382733e+17
3052,8.0721678201637222e+17,6.2371105685581466e+17
3053,5.4433320230979974e+17,6.0198814631358989e+17
3054,8.0721678201637222e+17,6.2371105685581466e+17
3055,5.4433320230979974e+17,6.0198814631358989e+17
3056,3.6152084662033696e+17,5.7285430939856403e+17
3057,2.3672615703301411e+17,5.3658408592628557e+17
3058,3.6152084662033696e+17,5.7285430939856403e+17
3059,2.3672615703301411e+17,5.3658408592628557e+17
3060,98055574301674288,4.4716774195971974e+17
3061,98055574301674288,4.4716774195971974e+17
3062,39926829198570360,3.4662743305008397e+17
3063,17252518282216996,2.4937166076406192e+17
3064,39926829198570360,3.4662743305008397e+17
3065,17252518282216996,2.4937166076406192e+17
3066,3.6152084662033696e+17,5.7285430939856403e+17
3067,2.3672615703301411e+17,5.3658408592628557e+17
3068,3.6152084662033696e+17,5.7285430939856403e+17
3069,2.3672615703301411e+17,5.3658408592628557e+17
3070,98055574301674288,4.4716774195971974e+17
3071,98055574301674288,4.4716774195971974e+17
3072,39926829198570360,3.4662743305008397e+17
3073,17252518282216996,2.4937166076406192e+17
3074,39926829198570360,3.4662743305008397e+17
3075,17252518282216996,2.4937166076406192e+17
3076,4.5381495139215396e+18,7.8202514828945933e+17
3077,4.5381495139215396e+18,7.8202514828945933e+17
3078,2.3904463257458913e+18,6.8817754814926234e+17
3079,2.3904463257458913e+18,6.8817754814926234e+17
3080,1.6921278284959928e+18,6.596411579131264e+17
3081,1.1782449322089846e+18,6.3957770476382733e+17
3082,1.6921278284959928e+18,6.596411579131264e+17
3083,1.1782449322089846e+18,6.3957770476382733e+17
3084,8.0721678201637222e+17,6.2371105685581466e+17
3085,5.4433320230979974e+17,6.0198814631358989e+17
3086,8.0721678201637222e+17,6.2371105685581466e+17
3087,5.4433320230979974e+17,6.0198814631358989e+17
3088,4.5381495139215396e+18,7.8202514828945933e+17
3089,4.5381495139215396e+18,7.8202514828945933e+17
3090,2.3904463257458913e+18,6.8817754814926234e+17
3091,2.3904463257458913e+18,6.8817754814926234e+17
3092,1.6921278284959928e+18,6.596411579131264e+17
3093,1.1782449322089846e+18,6.3957770476382733e+17
3094,1.6921278284959928e+18,6.596411579131264e+17
3095,1.1782449322089846e+18,6.3957770476382733e+17
3096,8.0721678201637222e+17,6.2371105685581466e+17
3097,5.4433320230979974e+17,6.0198814631358989e+17
3098,8.0721678201637222e+17,6.2371105685581466e+17
3099,5.4433320230979974e+17,6.0198814631358989e+17
3100,3.6152084662033696e+17,5.7285430939856403e+17
3101,2.3672615703301411e+17,5.3658408592628557e+17
3102,3.6152084662033696e+17,5.7285430939856403e+17
3103,2.3672615703301411e+17,5.3658408592628557e+17
3104,98055574301674288,4.4716774195971974e+17
3105,98055574301674288,4.4716774195971974e+17
3106,39926829198570360,3.4662743305008397e+17
3107,17252518282216996,2.4937166076406192e+17
3108,39926829198570360,3.4662743305008397e+17
3109,17252518282216996,2.4937166076406192e+17
3110,3.6152084662033696e+17,5.7285430939856403e+17
3111,2.3672615703301411e+17,5.3658408592628557e+17
3112,3.6152084662033696e+17,5.7285430939856403e+17
3113,2.3672615703301411e+17,5.3658408592628557e+17
3114,98055574301674288,4.4716774195971974e+17
3115,98055574301674288,4.4716774195971974e+17
3116,39926829198570360,3.4662743305008397e+17
3117,17252518282216996,2.4937166076406192e+17
3118,39926829198570360,3.4662743305008397e+17
3119,17252518282216996,2.4937166076406192e+17
3120,9017362213170588,1.6634392461107235e+17
3121,6231136068736834,1.0284062375603198e+17
3122,9017362213170588,1.6634392461107235e+17
3123,6231136068736834,1.0284062375603198e+17
3124,5352631065250989,58917538805602424
3125,5352631065250989,58917538805602424
3126,5094402767710776,31276227222582564
3127,5094402767710776,31276227222582564
3128,9017362213170588,1.6634392461107235e+17
3129,6231136068736834,1.0284062375603198e+17
3130,9017362213170588,1.6634392461107235e+17
3131,6231136068736834,1.0284062375603198e+17
3132,5352631065250989,58917538805602424
3133,5352631065250989,58917538805602424
3134,5094402767710776,31276227222582564
3135,5094402767710776,31276227222582564
3136,5047622355309628,22145131855059464
3137,5023621150827776,15383680697877574
3138,5047622355309628,22145131855059464
3139,5023621150827776,15383680697877574
3140,5011520192794673,10484790770939890
3141,5005524634821953,7010943131215934
3142,5011520192794673,10484790770939890
3143,5005524634821953,7010943131215934
3144,5002605522901389,4599493936732259
3145,5001209121095244,2960468430295189
3146,5002605522901389,4599493936732259
3147,5001209121095244,2960468430295189
3148,5000251595758666,1158273628454624.5
3149,5000251595758666,1158273628454624.5
3150,5047622355309628,22145131855059464
3151,5023621150827776,15383680697877574
3152,5047622355309628,22145131855059464
3153,5023621150827776,15383680697877574
3154,5011520192794673,10484790770939890
3155,5005524634821953,7010943131215934
3156,5011520192794673,10484790770939890
3157,5005524634821953,7010943131215934
3158,5002605522901389,4599493936732259
3159,5001209121095244,2960468430295189
3160,5002605522901389,4599493936732259
3161,5001209121095244,2960468430295189
3162,5000251595758666,1158273628454624.5
3163,5000251595758666,1158273628454624.5
3164,9017362213170588,1.6634392461107235e+17
3165,6231136068736834,1.0284062375603198e+17
3166,9017362213170588,1.6634392461107235e+17
3167,6231136068736834,1.0284062375603198e+17
3168,5352631065250989,58917538805602424
3169,5352631065250989,58917538805602424
3170,5094402767710776,31276227222582564
3171,5094402767710776,31276227222582564
3172,9017362213170588,1.6634392461107235e+17
3173,6231136068736834,1.0284062375603198e+17
3174,9017362213170588,1.6634392461107235e+17
3175,6231136068736834,1.0284062375603198e+17
3176,5352631065250989,58917538805602424
3177,5352631065250989,58917538805602424
3178,5094402767710776,31276227222582564
3179,5094402767710776,31276227222582564
3180,5047622355309628,22145131855059464
3181,5023621150827776,15383680697877574
3182,5047622355309628,22145131855059464
3183,5023621150827776,15383680697877574
3184,5011520192794673,10484790770939890
3185,5005524634821953,7010943131215934
3186,5011520192794673,10484790770939890
3187,5005524634821953,7010943131215934
3188,5002605522901389,4599493936732259
3189,5001209121095244,2960468430295189
3190,5002605522901389,4599493936732259
3191,5001209121095244,2960468430295189
3192,5000251595758666,1158273628454624.5
3193,5000251595758666,1158273628454624.5
3194,5047622355309628,22145131855059464
3195,5023621150827776,15383680697877574
3196,5047622355309628,22145131855059464
3197,5023621150827776,15383680697877574
3198,5011520192794673,10484790770939890
3199,5005524634821953,7010943131215934
3200,5011520192794673,10484790770939890
3201,5005524634821953,7010943131215934
3202,5002605522901389,4599493936732259
3203,5001209121095244,2960468430295189
3204,5002605522901389,4599493936732259
3205,5001209121095244,2960468430295189
3206,5000251595758666,1158273628454624.5
3207,5000251595758666,1158273628454624.5
3208,5000061266033149,419882908363032.75
3209,5000048137802923,141029942052563.84
3210,5000061266033149,419882908363032.75
3211,5000048137802923,141029942052563.84
3212,5000061266033149,419882908363032.75
3213,5000048137802923,141029942052563.84
3214,5000061266033149,419882908363032.75
3215,5000048137802923,141029942052563.84
3216,5000109911719745,43889484421047.438
3217,5000288731518456,12655392439572.984
3218,5000109911719745,43889484421047.438
3219,5000288731518456,12655392439572.984
3220,5000109911719745,43889484421047.438
3221,5000288731518456,12655392439572.984
3222,5000109911719745,43889484421047.438
3223,5000288731518456,12655392439572.984
3224,5001882151456630,836958262312.59753
3225,5011030614375088,40793957267.156578
3226,5001882151456630,836958262312.59753
3227,5011030614375088,40793957267.156578
3228,5000061266033149,419882908363032.75
3229,5000048137802923,141029942052563.84
3230,5000061266033149,419882908363032.75
3231,5000048137802923,141029942052563.84
3232,5000061266033149,419882908363032.75
3233,5000048137802923,141029942052563.84
3234,5000061266033149,419882908363032.75
3235,5000048137802923,141029942052563.84
3236,5000109911719745,43889484421047.438
3237,5000288731518456,12655392439572.984
3238,5000109911719745,43889484421047.438
3239,5000288731518456,12655392439572.984
3240,5000109911719745,43889484421047.438
3241,5000288731518456,12655392439572.984
3242,5000109911719745,43889484421047.438
3243,5000288731518456,12655392439572.984
3244,5001882151456630,836958262312.59753
3245,5011030614375088,40793957267.156578
3246,5001882151456630,836958262312.59753
3247,5011030614375088,40793957267.156578
3248,9017362213170588,1.6634392461107235e+17
3249,6231136068736834,1.0284062375603198e+17
3250,9017362213170588,1.6634392461107235e+17
3251,6231136068736834,1.0284062375603198e+17
3252,5352631065250989,58917538805602424
3253,5352631065250989,58917538805602424
3254,5094402767710776,31276227222582564
3255,5094402767710776,31276227222582564
3256,9017362213170588,1.6634392461107235e+17
3257,6231136068736834,1.0284062375603198e+17
3258,9017362213170588,1.6634392461107235e+17
3259,6231136068736834,1.0284062375603198e+17
3260,5352631065250989,58917538805602424
3261,5352631065250989,58917538805602424
3262,5094402767710776,31276227222582564
3263,5094402767710776,31276227222582564
3264,5047622355309628,22145131855059464
3265,5023621150827776,15383680697877574
3266,5047622355309628,22145131855059464
3267,5023621150827776,15383680697877574
3268,5011520192794673,10484790770939890
3269,5005524634821953,7010943131215934
3270,5011520192794673,10484790770939890
3271,5005524634821953,7010943131215934
3272,5002605522901389,4599493936732259
3273,5001209121095244,2960468430295189
3274,5002605522901389,4599493936732259
3275,5001209121095244,2960468430295189
3276,5000251595758666,1158273628454624.5
3277,5000251595758666,1158273628454624.5
3278,5047622355309628,22145131855059464
3279,5023621150827776,15383680697877574
3280,5047622355309628,22145131855059464
3281,5023621150827776,15383680697877574
3282,5011520192794673,10484790770939890
3283,5005524634821953,7010943131215934
3284,5011520192794673,10484790770939890
3285,5005524634821953,7010943131215934
3286,5002605522901389,4599493936732259
3287,5001209121095244,2960468430295189
3288,5002605522901389,4599493936732259
3289,5001209121095244,2960468430295189
3290,5000251595758666,1158273628454624.5
3291,5000251595758666,1158273628454624.5
3292,9017362213170588,1.6634392461107235e+17
3293,6231136068736834,1.0284062375603198e+17
3294,9017362213170588,1.6634392461107235e+17
3295,6231136068736834,1.0284062375603198e+17
3296,5352631065250989,58917538805602424
3297,5352631065250989,58917538805602424
3298,5094402767710776,31276227222582564
3299,5094402767710776,31276227222582564
3300,9017362213170588,1.6634392461107235e+17
3301,6231136068736834,1.0284062375603198e+17
3302,9017362213170588,1.6634392461107235e+17
3303,6231136068736834,1.0284062375603198e+17
3304,5352631065250989,58917538805602424
3305,5352631065250989,58917538805602424
3306,5094402767710776,31276227222582564
3307,5094402767710776,31276227222582564
3308,5047622355309628,22145131855059464
3309,5023621150827776,15383680697877574
3310,5047622355309628,22145131855059464
3311,5023621150827776,15383680697877574
3312,5011520192794673,10484790770939890
3313,5005524634821953,7010943131215934
3314,5011520192794673,10484790770939890
3315,5005524634821953,7010943131215934
3316,5002605522901389,4599493936732259
3317,5001209121095244,2960468430295189
3318,5002605522901389,4599493936732259
3319,5001209121095244,2960468430295189
3320,5000251595758666,1158273628454624.5
3321,5000251595758666,1158273628454624.5
3322,5047622355309628,22145131855059464
3323,5023621150827776,15383680697877574
3324,5047622355309628,22145131855059464
3325,5023621150827776,15383680697877574
3326,5011520192794673,10484790770939890
3327,5005524634821953,7010943131215934
3328,5011520192794673,10484790770939890
3329,5005524634821953,7010943131215934
3330,5002605522901389,4599493936732259
3331,5001209121095244,2960468430295189
3332,5002605522901389,4599493936732259
3333,5001209121095244,2960468430295189
3334,5000251595758666,1158273628454624.5
3335,5000251595758666,1158273628454624.5
3336,5000061266033149,419882908363032.75
3337,5000048137802923,141029942052563.84
3338,5000061266033149,419882908363032.75
3339,5000048137802923,141029942052563.84
3340,5000061266033149,419882908363032.75
3341,5000048137802923,141029942052563.84
3342,5000061266033149,419882908363032.75
3343,5000048137802923,141029942052563.84
3344,5000109911719745,43889484421047.438
3345,5000288731518456,12655392439572.984
3346,5000109911719745,43889484421047.438
3347,5000288731518456,12655392439572.984
3348,5000109911719745,43889484421047.438
3349,5000288731518456,12655392439572.984
3350,5000109911719745,43889484421047.438
3351,5000288731518456,12655392439572.984
3352,5001882151456630,836958262312.59753
3353,5011030614375088,40793957267.156578
3354,5001882151456630,836958262312.59753
3355,5011030614375088,40793957267.156578
3356,5000061266033149,419882908363032.75
3357,5000048137802923,141029942052563.84
3358,5000061266033149,419882908363032.75
3359,5000048137802923,141029942052563.84
3360,5000061266033149,419882908363032.75
3361,5000048137802923,141029942052563.84
3362,5000061266033149,419882908363032.75
3363,5000048137802923,141029942052563.84
3364,5000109911719745,43889484421047.438
3365,5000288731518456,12655392439572.984
3366,5000109911719745,43889484421047.438
3367,5000288731518456,12655392439572.984
3368,5000109911719745,43889484421047.438
3369,5000288731518456,12655392439572.984
3370,5000109911719745,43889484421047.438
3371,5000288731518456,12655392439572.984
3372,5001882151456630,836958262312.59753
3373,5011030614375088,40793957267.156578
3374,5001882151456630,836958262312.59753
3375,5011030614375088,40793957267.156578
3376,6.767914165523832e+19,4.4502858352413046e+18
3377,7.0005000000000082e+19,4.6000000000000133e+18
3378,6.1155062376369955e+19,4.0339337519783731e+18
3379,6.767914165523832e+19,4.4502858352413046e+18
3380,7.0005000000000082e+19,4.6000000000000133e+18
3381,6.1155062376369955e+19,4.0339337519783731e+18
3382,5.1649072820586152e+19,3.4376368400518492e+18
3383,4.0770567961834676e+19,2.7726395234348227e+18
3384,5.1649072820586152e+19,3.4376368400518492e+18
3385,4.0770567961834676e+19,2.7726395234348227e+18
3386,6.767914165523832e+19,4.4502858352413046e+18
3387,7.0005000000000082e+19,4.6000000000000133e+18
3388,6.1155062376369955e+19,4.0339337519783731e+18
3389,6.767914165523832e+19,4.4502858352413046e+18
3390,7.0005000000000082e+19,4.6000000000000133e+18
3391,6.1155062376369955e+19,4.0339337519783731e+18
3392,5.1649072820586152e+19,3.4376368400518492e+18
3393,4.0770567961834676e+19,2.7726395234348227e+18
3394,5.1649072820586152e+19,3.4376368400518492e+18
3395,4.0770567961834676e+19,2.7726395234348227e+18
3396,3.0080713719907668e+19,2.1412904879628347e+18
3397,2.0744000366329512e+19,1.6130882566357251e+18
3398,3.0080713719907668e+19,2.1412904879628347e+18
3399,2.0744000366329512e+19,1.6130882566357251e+18
3400,1.3371236107877267e+19,1.2169870160135355e+18
3401,8.0565569628569016e+18,9.4815347062489498e+17
3402,1.3371236107877267e+19,1.2169870160135355e+18
3403,8.0565569628569016e+18,9.4815347062489498e+17
3404,3.0080713719907668e+19,2.1412904879628347e+18
3405,2.0744000366329512e+19,1.6130882566357251e+18
3406,3.0080713719907668e+19,2.1412904879628347e+18
3407,2.0744000366329512e+19,1.6130882566357251e+18
3408,1.3371236107877267e+19,1.2169870160135355e+18
3409,8.0565569628569016e+18,9.4815347062489498e+17
3410,1.3371236107877267e+19,1.2169870160135355e+18
3411,8.0565569628569016e+18,9.4815347062489498e+17
3412,6.767914165523832e+19,4.4502858352413046e+18
3413,7.0005000000000082e+19,4.6000000000000133e+18
3414,6.1155062376369955e+19,4.0339337519783731e+18
3415,6.767914165523832e+19,4.4502858352413046e+18
3416,7.0005000000000082e+19,4.6000000000000133e+18
3417,6.1155062376369955e+19,4.0339337519783731e+18
3418,5.1649072820586152e+19,3.4376368400518492e+18
3419,4.0770567961834676e+19,2.7726395234348227e+18
3420,5.1649072820586152e+19,3.4376368400518492e+18
3421,4.0770567961834676e+19,2.7726395234348227e+18
3422,6.767914165523832e+19,4.4502858352413046e+18
3423,7.0005000000000082e+19,4.6000000000000133e+18
3424,6.1155062376369955e+19,4.0339337519783731e+18
3425,6.767914165523832e+19,4.4502858352413046e+18
3426,7.0005000000000082e+19,4.6000000000000133e+18
3427,6.1155062376369955e+19,4.0339337519783731e+18
3428,5.1649072820586152e+19,3.4376368400518492e+18
3429,4.0770567961834676e+19,2.7726395234348227e+18
3430,5.1649072820586152e+19,3.4376368400518492e+18
3431,4.0770567961834676e+19,2.7726395234348227e+18
3432,3.0080713719907668e+19,2.1412904879628347e+18
3433,2.0744000366329512e+19,1.6130882566357251e+18
3434,3.0080713719907668e+19,2.1412904879628347e+18
3435,2.0744000366329512e+19,1.6130882566357251e+18
3436,1.3371236107877267e+19,1.2169870160135355e+18
3437,8.0565569628569016e+18,9.4815347062489498e+17
3438,1.3371236107877267e+19,1.2169870160135355e+18
3439,8.0565569628569016e+18,9.4815347062489498e+17
3440,3.0080713719907668e+19,2.1412904879628347e+18
3441,2.0744000366329512e+19,1.6130882566357251e+18
3442,3.0080713719907668e+19,2.1412904879628347e+18
3443,2.0744000366329512e+19,1.6130882566357251e+18
3444,1.3371236107877267e+19,1.2169870160135355e+18
3445,8.0565569628569016e+18,9.4815347062489498e+17
3446,1.3371236107877267e+19,1.2169870160135355e+18
3447,8.0565569628569016e+18,9.4815347062489498e+17
3448,4.5381495139215396e+18,7.8202514828945933e+17
3449,4.5381495139215396e+18,7.8202514828945933e+17
3450,2.3904463257458913e+18,6.8817754814926234e+17
3451,2.3904463257458913e+18,6.8817754814926234e+17
3452,1.6921278284959928e+18,6.596411579131264e+17
3453,1.1782449322089846e+18,6.3957770476382733e+17
3454,1.6921278284959928e+18,6.596411579131264e+17
3455,1.1782449322089846e+18,6.3957770476382733e+17
3456,8.0721678201637222e+17,6.2371105685581466e+17
3457,5.4433320230979974e+17,6.0198814631358989e+17
3458,8.0721678201637222e+17,6.2371105685581466e+17
3459,5.4433320230979974e+17,6.0198814631358989e+17
3460,4.5381495139215396e+18,7.8202514828945933e+17
3461,4.5381495139215396e+18,7.8202514828945933e+17
3462,2.3904463257458913e+18,6.8817754814926234e+17
3463,2.3904463257458913e+18,6.8817754814926234e+17
3464,1.6921278284959928e+18,6.596411579131264e+17
3465,1.1782449322089846e+18,6.3957770476382733e+17
3466,1.6921278284959928e+18,6.596411579131264e+17
3467,1.1782449322089846e+18,6.3957770476382733e+17
3468,8.0721678201637222e+17,6.2371105685581466e+17
3469,5.4433320230979974e+17,6.0198814631358989e+17
3470,8.0721678201637222e+17,6.2371105685581466e+17
3471,5.4433320230979974e+17,6.0198814631358989e+17
3472,3.6152084662033696e+17,5.7285430939856403e+17
3473,2.3672615703301411e+17,5.3658408592628557e+17
3474,3.6152084662033696e+17,5.7285430939856403e+17
3475,2.3672615703301411e+17,5.3658408592628557e+17
3476,98055574301674288,4.4716774195971974e+17
3477,98055574301674288,4.4716774195971974e+17
3478,39926829198570360,3.4662743305008397e+17
3479,17252518282216996,2.4937166076406192e+17
3480,39926829198570360,3.4662743305008397e+17
3481,17252518282216996,2.4937166076406192e+17
3482,3.6152084662033696e+17,5.7285430939856403e+17
3483,2.3672615703301411e+17,5.3658408592628557e+17
3484,3.6152084662033696e+17,5.7285430939856403e+17
3485,2.3672615703301411e+17,5.3658408592628557e+17
3486,98055574301674288,4.4716774195971974e+17
3487,98055574301674288,4.4716774195971974e+17
3488,39926829198570360,3.4662743305008397e+17
3489,17252518282216996,2.4937166076406192e+17
3490,39926829198570360,3.4662743305008397e+17
3491,17252518282216996,2.4937166076406192e+17
3492,4.5381495139215396e+18,7.8202514828945933e+17
3493,4.5381495139215396e+18,7.8202514828945933e+17
3494,2.3904463257458913e+18,6.8817754814926234e+17
3495,2.3904463257458913e+18,6.8817754814926234e+17
3496,1.6921278284959928e+18,6.596411579131264e+17
3497,1.1782449322089846e+18,6.3957770476382733e+17
3498,1.6921278284959928e+18,6.596411579131264e+17
3499,1.1782449322089846e+18,6.3957770476382733e+17
3500,8.0721678201637222e+17,6.2371105685581466e+17
3501,5.4433320230979974e+17,6.0198814631358989e+17
3502,8.0721678201637222e+17,6.2371105685581466e+17
3503,5.4433320230979974e+17,6.0198814631358989e+17
3504,4.5381495139215396e+18,7.8202514828945933e+17
3505,4.5381495139215396e+18,7.8202514828945933e+17
3506,2.3904463257458913e+18,6.8817754814926234e+17
3507,2.3904463257458913e+18,6.8817754814926234e+17
3508,1.6921278284959928e+18,6.596411579131264e+17
3509,1.1782449322089846e+18,6.3957770476382733e+17
3510,1.6921278284959928e+18,6.596411579131264e+17
3511,1.1782449322089846e+18,6.3957770476382733e+17
3512,8.0721678201637222e+17,6.2371105685581466e+17
3513,5.4433320230979974e+17,6.0198814631358989e+17
3514,8.0721678201637222e+17,6.2371105685581466e+17
3515,5.4433320230979974e+17,6.0198814631358989e+17
3516,3.6152084662033696e+17,5.7285430939856403e+17
3517,2.3672615703301411e+17,5.3658408592628557e+17
3518,3.6152084662033696e+17,5.7285430939856403e+17
3519,2.3672615703301411e+17,5.3658408592628557e+17
3520,98055574301674288,4.4716774195971974e+17
3521,98055574301674288,4.4716774195971974e+17
3522,39926829198570360,3.4662743305008397e+17
3523,17252518282216996,2.4937166076406192e+17
